Node,Centrality
prior,0.009980806142034549
arrival,0.0038387715930902114
noted,0.015355086372360846
coma,0.0015355086372360845
##tos,0.0023032629558541267
clearly,0.0007677543186180423
acute,0.014971209213051824
distress,0.008445297504798464
history,0.028023032629558544
diabetes,0.014971209213051824
##lli,0.0011516314779270633
##tus,0.0049904030710172746
past,0.013435700575815739
apparently,0.0023032629558541267
secondary,0.0038387715930902114
##po,0.004606525911708253
##gly,0.0019193857965451057
##ce,0.0038387715930902114
##mia,0.006525911708253359
also,0.012284069097888676
high,0.002687140115163148
blood,0.01727447216890595
pressure,0.013435700575815739
di,0.026103646833013437
##lt,0.0038387715930902114
##ia,0.01689059500959693
##ze,0.0007677543186180423
##m,0.011900191938579656
l,0.018809980806142036
##isi,0.0015355086372360845
##no,0.003071017274472169
##ril,0.004222648752399232
medications,0.007677543186180423
##yper,0.0019193857965451057
##cho,0.0015355086372360845
##les,0.0034548944337811902
##tero,0.0007677543186180423
##lem,0.0007677543186180423
##h,0.020729366602687142
##ca,0.0023032629558541267
##l,0.033397312859884835
##x,0.014971209213051824
##am,0.0049904030710172746
##ion,0.02648752399232246
temperature,0.005374280230326296
100,0.005758157389635317
degrees,0.0015355086372360845
f,0.023032629558541268
pulse,0.015355086372360846
150,0.003071017274472169
respiratory,0.009213051823416507
rate,0.010748560460652591
12,0.013819577735124761
205,0.0015355086372360845
##2,0.015355086372360846
sat,0.0023032629558541267
##uration,0.003071017274472169
98,0.006525911708253359
physical,0.005374280230326296
examination,0.013435700575815739
##ee,0.0015355086372360845
##nt,0.011132437619961614
reveals,0.005374280230326296
norm,0.0019193857965451057
##oc,0.013051823416506719
##ep,0.0038387715930902114
##hali,0.0011516314779270633
##c,0.019961612284069098
head,0.008829174664107486
evidence,0.009213051823416507
trauma,0.004222648752399232
pupils,0.0023032629558541267
equal,0.0038387715930902114
round,0.0015355086372360845
weakly,0.0007677543186180423
reactive,0.0023032629558541267
light,0.006142034548944338
2,0.03416506717850288
mm,0.0023032629558541267
fund,0.0019193857965451057
##i,0.012667946257197697
cannot,0.0015355086372360845
visual,0.0023032629558541267
##ized,0.0015355086372360845
neck,0.014587332053742803
su,0.0049904030710172746
##pp,0.0023032629558541267
##le,0.013435700575815739
step,0.0015355086372360845
offs,0.0007677543186180423
chest,0.019961612284069098
clear,0.013435700575815739
au,0.0015355086372360845
##s,0.06410748560460652
##cu,0.0023032629558541267
##lta,0.0007677543186180423
##tion,0.009596928982725529
bilateral,0.008445297504798464
##ly,0.018042226487523995
heart,0.010364683301343571
normal,0.02955854126679463
##1,0.013435700575815739
##3,0.014203454894433781
##4,0.014203454894433781
murmur,0.003071017274472169
abdomen,0.0034548944337811902
pro,0.005374280230326296
##eran,0.0007677543186180423
soft,0.0069097888675623805
non,0.02111324376199616
tender,0.009213051823416507
without,0.014971209213051824
guarding,0.002687140115163148
##bound,0.0023032629558541267
masses,0.005758157389635317
organ,0.0011516314779270633
##ome,0.0015355086372360845
##gal,0.0011516314779270633
ex,0.013435700575815739
##tre,0.0011516314779270633
##mit,0.002687140115163148
##ies,0.006525911708253359
gross,0.0023032629558541267
within,0.004222648752399232
limits,0.003071017274472169
post,0.005758157389635317
##uring,0.0007677543186180423
ba,0.0034548944337811902
##bin,0.0023032629558541267
##ski,0.0019193857965451057
reflex,0.0011516314779270633
la,0.013435700575815739
##bo,0.0007677543186180423
##ra,0.018426103646833013
##va,0.006525911708253359
##u,0.013435700575815739
ct,0.0049904030710172746
negative,0.015355086372360846
##k,0.013435700575815739
##g,0.019577735124760076
st,0.012667946257197697
elevations,0.0015355086372360845
iii,0.0007677543186180423
possibly,0.0015355086372360845
##v,0.006525911708253359
##f,0.008829174664107486
approximately,0.008445297504798464
130,0.002687140115163148
x,0.013051823416506719
ray,0.005758157389635317
shows,0.011900191938579656
proper,0.0007677543186180423
tube,0.0019193857965451057
placement,0.0023032629558541267
##rop,0.005758157389635317
##oni,0.0007677543186180423
process,0.0007677543186180423
repeated,0.0015355086372360845
glucose,0.008445297504798464
174,0.0007677543186180423
b,0.02648752399232246
##un,0.007293666026871402
57,0.002687140115163148
##rea,0.0007677543186180423
##tin,0.0015355086372360845
##ine,0.006142034548944338
5,0.016122840690978888
8,0.008829174664107486
sodium,0.004606525911708253
137,0.0007677543186180423
potassium,0.003071017274472169
3,0.023800383877159312
chloride,0.002687140115163148
101,0.0015355086372360845
18,0.005374280230326296
92,0.0049904030710172746
##0,0.009980806142034549
mb,0.003071017274472169
toxic,0.0011516314779270633
##ology,0.003071017274472169
screen,0.0015355086372360845
urine,0.0023032629558541267
white,0.008445297504798464
count,0.006525911708253359
14,0.0038387715930902114
hem,0.012667946257197697
##og,0.0015355086372360845
##lo,0.004222648752399232
11,0.010748560460652591
##ato,0.0007677543186180423
##rit,0.006525911708253359
36,0.0015355086372360845
plate,0.0034548944337811902
##let,0.0007677543186180423
350,0.003071017274472169
u,0.013435700575815739
##rina,0.0011516314779270633
##lysis,0.0023032629558541267
w,0.013435700575815739
##bc,0.0007677543186180423
r,0.03378119001919386
##de,0.007293666026871402
##re,0.009596928982725529
##d,0.03032629558541267
##ur,0.010748560460652591
##se,0.004222648752399232
plan,0.010748560460652591
admit,0.004606525911708253
##tensive,0.0019193857965451057
care,0.008061420345489444
unit,0.005758157389635317
work,0.004606525911708253
evaluation,0.012284069097888676
lp,0.0015355086372360845
done,0.004222648752399232
following,0.0038387715930902114
sent,0.004606525911708253
medical,0.009213051823416507
##al,0.02034548944337812
##os,0.005374280230326296
diagnostic,0.0007677543186180423
impression,0.0007677543186180423
und,0.0007677543186180423
##eter,0.0007677543186180423
##mined,0.0007677543186180423
et,0.002687140115163148
##iology,0.0049904030710172746
including,0.0023032629558541267
condition,0.009596928982725529
discharge,0.007293666026871402
admitted,0.008829174664107486
##umba,0.0007677543186180423
pu,0.003071017274472169
##ture,0.0007677543186180423
##b,0.006525911708253359
##7,0.01689059500959693
##8,0.02111324376199616
140,0.0019193857965451057
sh,0.002687140115163148
##w,0.004606525911708253
##ow,0.0011516314779270633
##el,0.008829174664107486
##37,0.002687140115163148
##ct,0.006142034548944338
reviewed,0.014971209213051824
##tending,0.0023032629558541267
ph,0.0007677543186180423
##ys,0.010748560460652591
##ici,0.0019193857965451057
207,0.0049904030710172746
01,0.010748560460652591
22,0.0023032629558541267
aa,0.0007677543186180423
##sc,0.0015355086372360845
q,0.012284069097888676
##ui,0.0019193857965451057
##j,0.0015355086372360845
##o,0.015738963531669866
85,0.004606525911708253
62,0.0034548944337811902
51,0.0034548944337811902
74,0.005758157389635317
pleasant,0.0034548944337811902
50,0.003071017274472169
woman,0.004606525911708253
##tens,0.0007677543186180423
ate,0.0023032629558541267
##ydro,0.0015355086372360845
##ch,0.0049904030710172746
##lor,0.0007677543186180423
##oth,0.0019193857965451057
##zi,0.0015355086372360845
##ria,0.003071017274472169
##ter,0.003071017274472169
##ene,0.0007677543186180423
complaining,0.006142034548944338
subjective,0.0007677543186180423
fever,0.007293666026871402
##gia,0.0011516314779270633
cough,0.008061420345489444
##vi,0.0038387715930902114
##st,0.007677543186180423
##em,0.003071017274472169
n,0.02111324376199616
##eg,0.0007677543186180423
##ative,0.003071017274472169
headache,0.0023032629558541267
pain,0.04414587332053743
short,0.009213051823416507
##ness,0.015738963531669866
breath,0.013051823416506719
##nea,0.004606525911708253
##ert,0.0019193857965451057
abdominal,0.009596928982725529
chill,0.0015355086372360845
##fe,0.0034548944337811902
##bri,0.0023032629558541267
vita,0.003071017274472169
signs,0.0049904030710172746
##mo,0.002687140115163148
##pha,0.003071017274472169
##lic,0.0034548944337811902
##umatic,0.0038387715930902114
j,0.0049904030710172746
##vd,0.0015355086372360845
7,0.009596928982725529
cm,0.0023032629558541267
ch,0.021880998080614205
##est,0.006525911708253359
bi,0.007677543186180423
##bas,0.0007677543186180423
##ila,0.0007677543186180423
faint,0.0007677543186180423
crack,0.0023032629558541267
abd,0.0069097888675623805
##bes,0.003071017274472169
regular,0.005758157389635317
rhythm,0.007677543186180423
pit,0.0019193857965451057
##ting,0.0023032629558541267
ed,0.005758157389635317
##ema,0.007677543186180423
versus,0.005758157389635317
##besity,0.0007677543186180423
inferior,0.0007677543186180423
lobe,0.0015355086372360845
##fi,0.002687140115163148
##rates,0.0015355086372360845
##zation,0.0007677543186180423
consistent,0.0023032629558541267
mild,0.010748560460652591
moderate,0.0011516314779270633
##ff,0.004222648752399232
##usions,0.0011516314779270633
wave,0.004222648752399232
##version,0.0007677543186180423
##che,0.005758157389635317
new,0.0038387715930902114
onset,0.0038387715930902114
setting,0.0015355086372360845
probable,0.002687140115163148
##ri,0.004222648752399232
upon,0.0019193857965451057
service,0.007293666026871402
##up,0.004606525911708253
rule,0.007293666026871402
mi,0.0069097888675623805
echo,0.002687140115163148
##card,0.0034548944337811902
##io,0.0038387715930902114
##gram,0.005758157389635317
good,0.004606525911708253
##01,0.0015355086372360845
08,0.012284069097888676
##av,0.003071017274472169
##id,0.008061420345489444
##z,0.004606525911708253
208,0.006142034548944338
03,0.007293666026871402
02,0.012284069097888676
##30,0.0015355086372360845
##53,0.0019193857965451057
dodd,0.0023032629558541267
steven,0.0015355086372360845
81,0.005758157389635317
xi,0.002687140115163148
interviewed,0.0023032629558541267
examined,0.004606525911708253
resident,0.014971209213051824
documentation,0.0023032629558541267
chart,0.003071017274472169
discussed,0.004606525911708253
disposition,0.0023032629558541267
team,0.0019193857965451057
senior,0.0007677543186180423
admitting,0.0015355086372360845
members,0.0015355086372360845
staff,0.0015355086372360845
please,0.006142034548944338
refer,0.0015355086372360845
details,0.005374280230326296
il,0.0015355086372360845
##ne,0.009213051823416507
##rief,0.0007677543186180423
mr,0.008061420345489444
65,0.0038387715930902114
man,0.002687140115163148
con,0.010748560460652591
##ges,0.0023032629558541267
##tive,0.0023032629558541267
failure,0.007677543186180423
multiple,0.004222648752399232
problems,0.0023032629558541267
brought,0.0007677543186180423
ambulance,0.0015355086372360845
near,0.0023032629558541267
treated,0.006142034548944338
##lev,0.0007677543186180423
positive,0.007293666026871402
air,0.005374280230326296
##way,0.0019193857965451057
ventilation,0.0011516314779270633
well,0.018426103646833013
##or,0.013435700575815739
##phine,0.0015355086372360845
##pi,0.007677543186180423
##rin,0.006525911708253359
las,0.0038387715930902114
##ix,0.004606525911708253
ni,0.0038387715930902114
##tro,0.0034548944337811902
##cer,0.006142034548944338
dramatic,0.0007677543186180423
improvement,0.0007677543186180423
##ar,0.013435700575815739
##ace,0.0007677543186180423
##rb,0.0007677543186180423
##ation,0.0038387715930902114
##ci,0.004222648752399232
##pie,0.0007677543186180423
sec,0.0011516314779270633
##da,0.0023032629558541267
##cute,0.0015355086372360845
chronic,0.0049904030710172746
##nal,0.010364683301343571
ins,0.0023032629558541267
##uff,0.0007677543186180423
##iciency,0.004222648752399232
##ir,0.0015355086372360845
##ry,0.005374280230326296
tract,0.0015355086372360845
infection,0.008061420345489444
anti,0.0034548944337811902
##biotic,0.0007677543186180423
treatment,0.0015355086372360845
##ued,0.0007677543186180423
admission,0.005758157389635317
cr,0.0007677543186180423
##it,0.006525911708253359
ca,0.005374280230326296
35,0.002687140115163148
minutes,0.002687140115163148
##nd,0.002687140115163148
fair,0.0023032629558541267
##script,0.0007677543186180423
document,0.0038387715930902114
119,0.0007677543186180423
##26,0.0034548944337811902
##41,0.0015355086372360845
##us,0.013819577735124761
30,0.009596928982725529
48,0.0023032629558541267
##86,0.0023032629558541267
wa,0.005374280230326296
##ing,0.012667946257197697
november,0.0007677543186180423
francis,0.0007677543186180423
lydia,0.0007677543186180423
pa,0.014971209213051824
82,0.003071017274472169
established,0.0015355086372360845
sick,0.0007677543186180423
visit,0.0038387715930902114
##ie,0.002687140115163148
##er,0.021880998080614205
one,0.0069097888675623805
week,0.007293666026871402
left,0.021880998080614205
shoulder,0.0034548944337811902
limited,0.0023032629558541267
##duction,0.0007677543186180423
add,0.0019193857965451057
##uction,0.0011516314779270633
ac,0.0023032629558541267
joint,0.004606525911708253
bony,0.0015355086372360845
def,0.0019193857965451057
##orm,0.0007677543186180423
##ity,0.0038387715930902114
art,0.0034548944337811902
##hr,0.0019193857965451057
##itis,0.0034548944337811902
swelling,0.004606525911708253
heat,0.0015355086372360845
sen,0.0023032629558541267
##sor,0.0007677543186180423
##imo,0.0007677543186180423
##tor,0.0007677543186180423
##tr,0.003071017274472169
intact,0.013435700575815739
touch,0.0011516314779270633
sensation,0.0038387715930902114
v,0.009980806142034549
##as,0.0015355086372360845
##cular,0.002687140115163148
##vic,0.0023032629558541267
muscle,0.0023032629558541267
fl,0.0011516314779270633
##ex,0.0007677543186180423
extension,0.0011516314779270633
rotation,0.0007677543186180423
##ste,0.003071017274472169
##oar,0.0007677543186180423
##th,0.007293666026871402
flare,0.0007677543186180423
inflammatory,0.0007677543186180423
spine,0.003071017274472169
##ten,0.0038387715930902114
##osis,0.004606525911708253
rays,0.0011516314779270633
##bu,0.0011516314779270633
##ro,0.0034548944337811902
##fen,0.0015355086372360845
800,0.0011516314779270633
food,0.0007677543186180423
per,0.013435700575815739
##co,0.0034548944337811902
two,0.006525911708253359
##eur,0.002687140115163148
##ont,0.0007677543186180423
200,0.0007677543186180423
follow,0.008829174664107486
dr,0.023032629558541268
gonzalez,0.0015355086372360845
##oped,0.0011516314779270633
yo,0.0015355086372360845
##nath,0.0007677543186180423
tu,0.0015355086372360845
##rk,0.0007677543186180423
fort,0.0007677543186180423
washington,0.0007677543186180423
hospital,0.016122840690978888
cc,0.003071017274472169
ulysses,0.0007677543186180423
pan,0.0007677543186180423
american,0.0007677543186180423
fm,0.0007677543186180423
##5,0.012667946257197697
dd,0.0015355086372360845
28,0.004222648752399232
89,0.003071017274472169
09,0.006142034548944338
20,0.006525911708253359
80,0.007677543186180423
fa,0.004606525911708253
k,0.008445297504798464
40,0.006525911708253359
male,0.005374280230326296
douglas,0.0007677543186180423
medicine,0.0049904030710172746
complaints,0.005758157389635317
midst,0.0007677543186180423
##ern,0.0007677543186180423
type,0.0023032629558541267
associated,0.0049904030710172746
nausea,0.004222648752399232
vomit,0.0019193857965451057
awake,0.004222648752399232
alert,0.005374280230326296
##bid,0.0007677543186180423
weighs,0.0007677543186180423
400,0.0007677543186180423
pounds,0.0007677543186180423
note,0.009596928982725529
detailed,0.0015355086372360845
review,0.007293666026871402
surgical,0.002687140115163148
systems,0.004222648752399232
##gies,0.0015355086372360845
family,0.0069097888675623805
social,0.002687140115163148
##ils,0.0019193857965451057
ben,0.0023032629558541267
##ign,0.0023032629558541267
percussion,0.0015355086372360845
##ales,0.0019193857965451057
##hee,0.0011516314779270633
##zes,0.0019193857965451057
##hon,0.0007677543186180423
##chi,0.0038387715930902114
protruding,0.0007677543186180423
##tend,0.0007677543186180423
##ological,0.0007677543186180423
commands,0.0007677543186180423
34,0.002687140115163148
serum,0.0007677543186180423
electro,0.0038387715930902114
##tes,0.0049904030710172746
except,0.006142034548944338
213,0.0007677543186180423
0,0.008445297504798464
pt,0.0011516314779270633
15,0.009213051823416507
increased,0.002687140115163148
markings,0.0007677543186180423
sin,0.0034548944337811902
##ific,0.0015355086372360845
inter,0.0015355086372360845
##vent,0.0015355086372360845
##ric,0.0011516314779270633
##ular,0.004606525911708253
block,0.003071017274472169
##pa,0.0038387715930902114
##rt,0.005758157389635317
##rona,0.0007677543186180423
syndrome,0.002687140115163148
iv,0.005758157389635317
placed,0.0015355086372360845
lo,0.003071017274472169
##press,0.0007677543186180423
##par,0.0019193857965451057
internal,0.0015355086372360845
21,0.004606525911708253
58,0.0015355086372360845
##19,0.0019193857965451057
##90,0.004222648752399232
##33,0.0007677543186180423
massey,0.0007677543186180423
ramon,0.0007677543186180423
75,0.0034548944337811902
seen,0.01650671785028791
ellington,0.0007677543186180423
confirmed,0.0023032629558541267
see,0.009596928982725529
insulin,0.008061420345489444
dependent,0.0015355086372360845
end,0.0034548944337811902
stage,0.0019193857965451057
disease,0.013435700575815739
presented,0.002687140115163148
episode,0.006142034548944338
confusion,0.0007677543186180423
sugar,0.003071017274472169
field,0.0007677543186180423
67,0.006525911708253359
##ms,0.0023032629558541267
##ons,0.0007677543186180423
##ive,0.0038387715930902114
orange,0.0007677543186180423
juice,0.0007677543186180423
mental,0.0011516314779270633
status,0.005374280230326296
seems,0.0015355086372360845
took,0.0019193857965451057
usual,0.0015355086372360845
dose,0.003071017274472169
morning,0.003071017274472169
breakfast,0.0007677543186180423
missed,0.0019193857965451057
lunch,0.0007677543186180423
dinner,0.0007677543186180423
flood,0.0007677543186180423
basement,0.0007677543186180423
preoccupied,0.0007677543186180423
episodes,0.0038387715930902114
skip,0.0007677543186180423
##ping,0.0023032629558541267
meals,0.0015355086372360845
otherwise,0.0049904030710172746
feeling,0.0007677543186180423
recent,0.008445297504798464
change,0.005758157389635317
##di,0.014971209213051824
##abe,0.0011516314779270633
##ma,0.007677543186180423
pre,0.0023032629558541267
##dial,0.0007677543186180423
##sul,0.0011516314779270633
##ap,0.0015355086372360845
met,0.0049904030710172746
##hyl,0.0007677543186180423
##do,0.0015355086372360845
##love,0.0007677543186180423
##wa,0.0015355086372360845
##ke,0.003071017274472169
sitting,0.0015355086372360845
bed,0.003071017274472169
eating,0.0015355086372360845
supper,0.0007677543186180423
te,0.004222648752399232
##mper,0.0007677543186180423
##ature,0.0023032629558541267
97,0.006142034548944338
##spiration,0.0034548944337811902
16,0.004222648752399232
170,0.0023032629558541267
##xi,0.002687140115163148
##metry,0.0007677543186180423
room,0.0049904030710172746
card,0.009596928982725529
##iovascular,0.002687140115163148
exam,0.009596928982725529
lu,0.0038387715930902114
skin,0.004606525911708253
warm,0.002687140115163148
##fused,0.0015355086372360845
##olo,0.0023032629558541267
##gic,0.0034548944337811902
al,0.012667946257197697
oriented,0.002687140115163148
##fo,0.0007677543186180423
##cal,0.0007677543186180423
9,0.008829174664107486
93,0.005374280230326296
lower,0.005758157389635317
25,0.005758157389635317
units,0.0015355086372360845
pc,0.003071017274472169
##gee,0.0007677543186180423
mail,0.0007677543186180423
##ed,0.008061420345489444
monday,0.0015355086372360845
04,0.013819577735124761
46,0.0015355086372360845
##44,0.0015355086372360845
##ll,0.004606525911708253
sc,0.0015355086372360845
##ot,0.0015355086372360845
ware,0.0007677543186180423
##elo,0.0015355086372360845
##dy,0.0015355086372360845
##lastic,0.0007677543186180423
stem,0.0007677543186180423
cell,0.0034548944337811902
transplant,0.0019193857965451057
increasing,0.0034548944337811902
##ional,0.0015355086372360845
denies,0.018042226487523995
##pit,0.002687140115163148
##ations,0.0038387715930902114
##ync,0.005374280230326296
##ope,0.004606525911708253
complain,0.0023032629558541267
##mity,0.005758157389635317
times,0.004222648752399232
several,0.003071017274472169
weeks,0.0038387715930902114
worked,0.0007677543186180423
symptoms,0.006142034548944338
##patient,0.0038387715930902114
today,0.012667946257197697
remarkable,0.0015355086372360845
##rial,0.006525911708253359
fi,0.003071017274472169
##lla,0.0007677543186180423
written,0.002687140115163148
##gi,0.002687140115163148
##sal,0.0007677543186180423
##section,0.0015355086372360845
smoking,0.0019193857965451057
alcohol,0.004606525911708253
ill,0.0011516314779270633
##icit,0.0007677543186180423
drug,0.002687140115163148
use,0.002687140115163148
vitamin,0.0015355086372360845
##cy,0.0015355086372360845
##lov,0.0007677543186180423
known,0.0023032629558541267
agree,0.0015355086372360845
documented,0.003071017274472169
##ls,0.0038387715930902114
96,0.008061420345489444
128,0.0015355086372360845
118,0.0015355086372360845
70,0.007293666026871402
oxygen,0.0034548944337811902
##zing,0.0019193857965451057
##rre,0.0011516314779270633
##gu,0.0007677543186180423
##lar,0.0015355086372360845
irregular,0.0011516314779270633
murmurs,0.004222648752399232
greater,0.0007677543186180423
right,0.014203454894433781
calf,0.002687140115163148
demonstrate,0.0007677543186180423
pulmonary,0.003071017274472169
significant,0.006142034548944338
##ural,0.0007677543186180423
demonstrated,0.0023032629558541267
flutter,0.0007677543186180423
vent,0.0019193857965451057
121,0.0007677543186180423
##fer,0.0007677543186180423
##olate,0.0007677543186180423
##ral,0.0007677543186180423
##ize,0.0007677543186180423
control,0.0015355086372360845
laboratory,0.0034548944337811902
data,0.0019193857965451057
available,0.0023032629558541267
management,0.005374280230326296
##ib,0.0019193857965451057
ad,0.008829174664107486
##mission,0.0015355086372360845
##mi,0.0049904030710172746
##70,0.0007677543186180423
##46,0.0007677543186180423
##so,0.0019193857965451057
br,0.005758157389635317
##na,0.0019193857965451057
86,0.0049904030710172746
##ac,0.0015355086372360845
saw,0.0023032629558541267
conjunction,0.0019193857965451057
confirm,0.004222648752399232
68,0.0023032629558541267
leg,0.0069097888675623805
artery,0.0019193857965451057
peripheral,0.0034548944337811902
vascular,0.0034548944337811902
pop,0.0019193857965451057
bypass,0.0023032629558541267
trans,0.0034548944337811902
##met,0.0007677543186180423
##ata,0.0007677543186180423
##rsa,0.0007677543186180423
##putation,0.0011516314779270633
foot,0.0023032629558541267
sioux,0.0007677543186180423
##land,0.0007677543186180423
05,0.007677543186180423
complicated,0.0007677543186180423
lab,0.0007677543186180423
##ile,0.0007677543186180423
discharged,0.004606525911708253
##hab,0.0007677543186180423
19,0.007293666026871402
month,0.0007677543186180423
subsequently,0.0007677543186180423
developed,0.006142034548944338
thigh,0.002687140115163148
er,0.0019193857965451057
##yt,0.0007677543186180423
##hem,0.0007677543186180423
along,0.002687140115163148
##cision,0.0019193857965451057
site,0.0023032629558541267
yesterday,0.003071017274472169
difficulty,0.004222648752399232
##bula,0.0023032629558541267
due,0.0015355086372360845
##hea,0.004222648752399232
stomach,0.0007677543186180423
upset,0.0007677543186180423
##mark,0.0007677543186180423
##able,0.006142034548944338
said,0.003071017274472169
##pot,0.0007677543186180423
##hy,0.0023032629558541267
##roid,0.003071017274472169
##ism,0.0038387715930902114
##bi,0.0011516314779270633
les,0.0007677543186180423
##rip,0.0015355086372360845
##ty,0.003071017274472169
##line,0.004222648752399232
##vas,0.003071017274472169
##ynth,0.0019193857965451057
##ft,0.0015355086372360845
none,0.0011516314779270633
however,0.0038387715930902114
distinctly,0.0007677543186180423
uncomfortable,0.0015355086372360845
59,0.003071017274472169
148,0.0011516314779270633
full,0.008445297504798464
findings,0.006525911708253359
specifically,0.0015355086372360845
ne,0.009213051823416507
##uro,0.0015355086372360845
##log,0.0019193857965451057
exams,0.0007677543186180423
##ira,0.0015355086372360845
##tory,0.0015355086372360845
bases,0.0019193857965451057
##jection,0.0007677543186180423
upper,0.0049904030710172746
stern,0.0015355086372360845
border,0.0011516314779270633
mu,0.0034548944337811902
##los,0.0015355086372360845
##kel,0.0007677543186180423
##etal,0.0019193857965451057
concerning,0.0007677543186180423
##ru,0.0023032629558541267
##lent,0.0015355086372360845
drainage,0.0015355086372360845
especially,0.0007677543186180423
aspect,0.0011516314779270633
area,0.003071017274472169
##du,0.0015355086372360845
##ration,0.0019193857965451057
surrounding,0.0007677543186180423
draining,0.0015355086372360845
material,0.0007677543186180423
wound,0.0034548944337811902
clean,0.0007677543186180423
dry,0.002687140115163148
cbc,0.004222648752399232
ratio,0.0007677543186180423
respectively,0.0007677543186180423
surgery,0.002687140115163148
consulted,0.0015355086372360845
regarding,0.0007677543186180423
likely,0.0038387715930902114
van,0.0015355086372360845
##com,0.0007677543186180423
##cin,0.005758157389635317
le,0.003071017274472169
##vo,0.0007677543186180423
##xa,0.0007677543186180423
flag,0.0011516314779270633
##yl,0.0023032629558541267
request,0.0007677543186180423
##biotics,0.0019193857965451057
administered,0.0007677543186180423
operative,0.0007677543186180423
##ment,0.0019193857965451057
##su,0.0023032629558541267
##rg,0.0007677543186180423
##ical,0.0007677543186180423
##ip,0.0023032629558541267
##her,0.0007677543186180423
##ted,0.0023032629558541267
md,0.007293666026871402
##32,0.0015355086372360845
##29,0.0034548944337811902
dl,0.0007677543186180423
83,0.004606525911708253
key,0.0007677543186180423
##op,0.007293666026871402
numb,0.0011516314779270633
cool,0.0023032629558541267
24,0.0015355086372360845
hours,0.0038387715930902114
back,0.006142034548944338
##eno,0.0019193857965451057
li,0.003071017274472169
##form,0.0007677543186180423
##ant,0.0007677543186180423
##sin,0.0015355086372360845
##cot,0.0007677543186180423
ava,0.0007677543186180423
##ndi,0.0007677543186180423
micro,0.0007677543186180423
##nas,0.0015355086372360845
##smo,0.0007677543186180423
##ker,0.0011516314779270633
lives,0.0034548944337811902
alone,0.0011516314779270633
88,0.0069097888675623805
notable,0.006142034548944338
##vp,0.0011516314779270633
frequent,0.0007677543186180423
premature,0.0011516314779270633
beats,0.0007677543186180423
gal,0.0023032629558541267
##lop,0.0007677543186180423
##oral,0.0023032629558541267
dorsal,0.0019193857965451057
absent,0.0007677543186180423
symmetric,0.0015355086372360845
radial,0.0007677543186180423
pulses,0.0049904030710172746
lungs,0.0023032629558541267
breathing,0.0007677543186180423
##bor,0.0007677543186180423
##uit,0.0011516314779270633
knee,0.006142034548944338
el,0.003071017274472169
contraction,0.0007677543186180423
abnormal,0.002687140115163148
##pas,0.0015355086372360845
##te,0.007293666026871402
consult,0.0023032629558541267
check,0.0023032629558541267
cardiac,0.0069097888675623805
enzymes,0.002687140115163148
##np,0.0015355086372360845
##vasive,0.0007677543186180423
studies,0.002687140115163148
primary,0.0049904030710172746
physician,0.002687140115163148
patricia,0.0007677543186180423
que,0.0007677543186180423
##bed,0.0007677543186180423
##eau,0.0007677543186180423
notified,0.0023032629558541267
critical,0.0007677543186180423
