Node,Centrality
l,0.4860896445131376
##isi,0.3423501877755402
##no,0.35108283098906007
##ril,0.41581278508626957
medications,0.41603280640253987
##yper,0.34414838321387536
##cho,0.3476482617586912
##les,0.3802902055622733
##tero,0.3481100226907964
##lem,0.32119695654394115
##h,0.4731101918014291
##ca,0.38650608332309205
##l,0.48455434866343117
##x,0.4715849452691558
##am,0.4273097826086957
##ion,0.4519002801925426
temperature,0.380773654579575
100,0.4385414487903507
degrees,0.3548259716816156
f,0.4650303119917196
pulse,0.40751538710722385
150,0.40740980633460716
respiratory,0.3698042212946087
rate,0.40222534851003966
12,0.4413106012769242
205,0.34390377255330784
o,0.47716583219541797
##2,0.45748781729580335
sat,0.37282911504949323
##uration,0.3437909925666812
98,0.4056755885198323
physical,0.4080970609225978
examination,0.39898509356168727
##ee,0.35848626467570954
##nt,0.4277456647398844
reveals,0.36448977226632673
norm,0.347705914870094
##oc,0.3894978017214688
##ep,0.37482867528752756
##hali,0.3207874337005304
##c,0.4696132596685083
head,0.40596359881244354
no,0.5014749262536873
evidence,0.37985385590917325
trauma,0.36941328478299174
pupils,0.36421540243196293
are,0.41376134719115903
equal,0.39029535864978904
round,0.3614111698460124
weakly,0.2781093867444842
reactive,0.37814115666706744
light,0.3956472512265694
2,0.4942248762473482
mm,0.39381417480591036
fund,0.34291010194624655
##i,0.4618886767513585
cannot,0.3437722030934033
visual,0.37907551377086723
##ized,0.3826266804550155
neck,0.42809501122983734
su,0.4095585362677432
##pp,0.3759713090257023
##le,0.4457831325301205
there,0.4091855321363518
step,0.35789473684210527
offs,0.29516658845612387
chest,0.42809501122983734
clear,0.43887803516606194
au,0.3837705918242831
##s,0.5073808179398241
##cu,0.38381742738589214
##lta,0.3258054490831866
##tion,0.4264406779661017
bilateral,0.4136797106215061
##ly,0.44502617801047123
heart,0.41289221478272287
normal,0.45629307217990567
s,0.5007164464257284
##1,0.4391538085596593
##3,0.4274549779136935
or,0.4773831208257438
##4,0.43055650626326236
murmur,0.38565297363580625
abdomen,0.3764663634187216
pro,0.42675893886966554
##eran,0.32906094690034005
but,0.4423658485125536
soft,0.4106280193236715
non,0.4340625215651094
tender,0.39017430680478876
without,0.4225446728469703
guarding,0.36732071945807054
re,0.46651338722836166
##bound,0.3496192540714802
masses,0.38485070974057756
organ,0.3471494011810806
##ome,0.3543861626007099
##gal,0.33674179559933615
ex,0.429732868757259
##tre,0.34522502744237105
##mit,0.36400462962962965
##ies,0.4186356073211314
gross,0.35763020241073457
within,0.3658252878911248
limits,0.3705230914231857
post,0.4073834196891192
##uring,0.3048810043138966
ba,0.38937724402624735
##bin,0.36552766155276617
##ski,0.34566137275375064
reflex,0.3620769053649551
about,0.41559299636603897
la,0.43424231964100796
##bo,0.3665928429886933
##ra,0.39278131634819535
##va,0.3993904374880945
##u,0.435023168960509
ct,0.4226014512227896
negative,0.43023255813953487
##k,0.4359578597172165
##g,0.4740015071590053
st,0.42800762112139357
elevations,0.3576505373287087
iii,0.3842159916926272
possibly,0.3731166211887531
##v,0.4353242438923109
##f,0.4554011004923255
approximately,0.38657734619875855
130,0.39349390053174854
x,0.4399524375743163
ray,0.3708945102895218
shows,0.37610619469026546
proper,0.3295264040234702
tube,0.3630801200646502
placement,0.4081765087605451
##rop,0.35818005808325265
##oni,0.32912982052221235
i,0.4703155376102886
process,0.36497620981780204
being,0.386316177373787
repeated,0.35651533185966106
glucose,0.39146128951954196
174,0.3486309721760337
b,0.4693329353827787
##un,0.39722134512156615
57,0.3617645367228389
##rea,0.3560914855072464
##tin,0.3456233859003242
##ine,0.41559299636603897
5,0.4769125786640382
8,0.4603337236533958
sodium,0.37205725777830356
137,0.3606858191410058
potassium,0.3782093680476219
3,0.4853395061728395
chloride,0.3570414940114662
101,0.3759937832506426
18,0.4113530835131777
92,0.38959430164137504
##0,0.4301148796498906
mb,0.37967042916641514
toxic,0.34509244527349536
##ology,0.3765790576543136
screen,0.3442990858831901
again,0.39677032738282975
urine,0.40007632616715433
white,0.39099894324609935
count,0.362536023054755
14,0.4164184045018206
hem,0.42034215450414325
##og,0.3427232605023702
##lo,0.37047944398633526
11,0.43574644960166264
##ato,0.3349307774227902
##rit,0.3869578591202707
36,0.3817674192765234
plate,0.36054109824601627
##let,0.35153411948806795
350,0.36537902991577115
u,0.4664787896766538
##rina,0.3287341904463259
##lysis,0.36501857010213556
only,0.402766216302747
w,0.47789089803981155
##bc,0.38499204308972945
r,0.480225988700565
##de,0.410172807303554
##re,0.39687046501356554
##d,0.4865408415841584
##ur,0.38527502143819675
##se,0.4117300517117235
plan,0.42243116185359303
admit,0.3847565451431368
##tensive,0.35758953951108585
care,0.41749634939599095
unit,0.3744716318390189
further,0.39842908722366505
work,0.38487425809214953
up,0.4385414487903507
evaluation,0.3943573667711599
lp,0.34114329102939583
will,0.43108765677472416
done,0.40099451740405456
following,0.39197357761575374
sent,0.3924627191614151
medical,0.40346375881975627
##al,0.45517041754106663
##os,0.4340625215651094
diagnostic,0.3321715251373046
impression,0.3427232605023702
und,0.3317160637063601
##eter,0.2507174744897959
##mined,0.28110475509474436
et,0.39090174631781743
##iology,0.39517497015769304
including,0.3885354252887763
condition,0.391729463785265
discharge,0.40099451740405456
admitted,0.3975225936927258
##umba,0.33420115828064395
pu,0.39667024027243486
##ture,0.33154121863799285
##b,0.45969451143755025
##7,0.4348727876106195
##8,0.4130820253497078
140,0.37458313482610767
sh,0.38788850518006907
##w,0.4182737066099215
##ow,0.3618477823160559
##el,0.40785890286603554
##37,0.3416621401412276
##ct,0.40028000509100164
not,0.4421171012862866
reviewed,0.4001781397124316
##tending,0.3380993334766717
ph,0.361328125
##ys,0.3868150790234303
##ici,0.3336516019520475
207,0.3809120087204021
01,0.4085742124066255
22,0.39632033268225064
aa,0.3207056544128894
##sc,0.33600427350427353
q,0.4443659484281173
##ui,0.3380629904331936
##j,0.3885114268066708
##o,0.4550387036099255
85,0.41661147171810836
62,0.40463171437761336
51,0.38105046343975285
74,0.400381922342457
very,0.40256
pleasant,0.37830035484453
50,0.4500250411390141
woman,0.36947838345864664
##tens,0.327774882751433
ate,0.3974472387210919
##ydro,0.3350021303792075
##ch,0.411541481287621
##lor,0.3442990858831901
##oth,0.33638162468581206
##zi,0.3560310182826739
##ria,0.37080705063962743
##ter,0.39624543278316743
##ene,0.3321539842636109
complaining,0.36228545098490955
subjective,0.3351092168353756
fever,0.4083885209713024
my,0.4029984623270118
##gia,0.3948524795982423
cough,0.42194941973569466
##vi,0.38227786556460436
##st,0.40905248097808417
##em,0.38244056666869336
n,0.4731101918014291
##eg,0.3690448251584135
##ative,0.39017430680478876
headache,0.39612066251023365
pain,0.4618208516886931
short,0.40387825863618854
##ness,0.427542142468733
breath,0.41235085879113675
##nea,0.4076210226168103
##ert,0.38409868099658034
abdominal,0.38959430164137504
chill,0.35936696566302917
##fe,0.34849576153803535
##bri,0.32136105860113423
vita,0.37498509598187674
signs,0.3916319033684079
nor,0.38875154511742893
##mo,0.37207926648920436
##pha,0.3500862692714421
##lic,0.39197357761575374
##umatic,0.3597986500400412
j,0.4158952658026977
##vd,0.39926367906563415
7,0.4538894501371049
cm,0.387267577884497
ch,0.44632086851628466
##est,0.3904649574771867
bi,0.40580645161290324
##bas,0.2913115968877362
##ila,0.3458514323417826
faint,0.3541467259726367
crack,0.3512592840788518
that,0.42629617078956283
do,0.41167615681654557
abd,0.38544028433114774
##bes,0.3517700352329288
regular,0.41730246135474025
rhythm,0.40764744005184705
pit,0.336309682938566
##ting,0.39359239096427007
ed,0.407673860911271
##ema,0.4282115869017632
versus,0.36203522504892366
##besity,0.39280584525073375
inferior,0.3768497992930322
lobe,0.345016729746037
##fi,0.3722334004024145
##rates,0.342891408634976
##zation,0.3402022824382065
consistent,0.3618477823160559
mild,0.42902939772184706
moderate,0.3947038152610442
##ff,0.3731387554131815
##usions,0.35807810543094615
wave,0.35742698033867487
##version,0.352993995173691
##che,0.3594696536747057
as,0.47687642153146326
new,0.4245123844232976
onset,0.38061236838920487
setting,0.36118288831467127
probable,0.37608370702541105
##ri,0.3925606940023716
upon,0.3294228553472295
service,0.394134970862836
##up,0.4178013948854201
rule,0.3709163816487793
out,0.41036012526096033
mi,0.4319165007210053
echo,0.380543287555206
##card,0.35760986980499176
##io,0.37814115666706744
##gram,0.38683886838868387
good,0.4047879528927215
##01,0.3228289878874974
08,0.3882955738008519
##av,0.3532913951920917
##id,0.45629307217990567
##z,0.42736784889251256
208,0.3937895198146873
05,0.40359319858838627
27,0.38031319910514544
71,0.3920713083587858
returns,0.3658678455095393
routine,0.38105046343975285
visit,0.4271066748149657
since,0.4130820253497078
last,0.43159050363661317
saw,0.3533906399235912
made,0.38367695498353055
some,0.42113015532940545
nice,0.2968381311939594
strides,0.3187553843814929
breathing,0.37496274217585696
ability,0.36373098941768345
herself,0.3461178671655753
significantly,0.33600427350427353
better,0.4056232669117173
bp,0.43517365435173655
control,0.41905396402398404
##ure,0.37791396298966595
##tics,0.3619518931982967
g,0.4713375796178344
##erd,0.35265754653509757
weight,0.4243405518451056
loss,0.4058326343635073
##ling,0.34281665576629605
placed,0.3861264579496624
##con,0.35343035343035345
##tine,0.3179176143543088
##nce,0.3630801200646502
which,0.4252298539751217
helped,0.3215910833887213
improved,0.38750616067028093
back,0.41746864007433465
lid,0.3630591630591631
##ode,0.27192944533310276
##rm,0.3473986523804264
patches,0.35852713178294576
##rn,0.4001526814682868
##xy,0.3439413823272091
##co,0.39883330162957326
##don,0.32765536281710683
sleep,0.3941102756892231
study,0.38079670662307785
recently,0.3981264637002342
confirming,0.33436104614076123
presence,0.36408890946978467
problems,0.43123543123543123
el,0.3802442268165881
##eva,0.3308784850078906
##ted,0.3922424544774258
##ole,0.345509475418841
##ster,0.32297817715019256
ce,0.3910475598383587
##vic,0.34106929834074395
##oly,0.34437448672324117
end,0.40921215275518835
##tri,0.3629753592244215
##ste,0.33722925155479305
##oar,0.2730745853955023
##th,0.3736929657794677
##ast,0.3284080822847596
##olic,0.35763020241073457
failure,0.4049964586955122
rest,0.4075681980172358
##ric,0.36291253173321025
##tive,0.3585884499173365
pulmonary,0.3730059894443456
disease,0.441527446300716
##abe,0.32372619660319096
##tes,0.41313628899835797
type,0.40512688393662244
##dication,0.39642024327220016
cal,0.3751864002385923
##ci,0.3696086496650605
##um,0.4445543854689377
500,0.3832094553429999
ca,0.44861279509307467
##lc,0.35313271951493375
##rb,0.34826421571341565
125,0.3828595775762371
##mg,0.37329376854599405
200,0.4121887287024902
##ab,0.38998077996155994
##12,0.3883435204050133
car,0.40836200740115564
##ved,0.35448602344454466
##ilo,0.3368860800171389
25,0.42425468771077834
take,0.4094518942845984
##bre,0.32444421519574973
##ib,0.37583652007648183
##ps,0.37214530824754466
##ova,0.3553270816856852
va,0.37809569608078863
##ls,0.38650608332309205
##ar,0.40902588112888544
160,0.3776870421520355
##osa,0.33560986020702166
##max,0.36112067975657364
al,0.4235975486564752
##dr,0.35214421677303775
70,0.4353845088945802
las,0.39667024027243486
##ix,0.39687046501356554
20,0.43820537829176537
lev,0.39048919791407993
##yr,0.3573863636363636
##ox,0.3659104130308319
##od,0.41081575337992293
##mc,0.3492892047978676
li,0.4168047180438672
##do,0.3599427753934192
##der,0.33621979901646354
pa,0.43671457335277375
##tc,0.38344306266764205
ad,0.4319165007210053
##ns,0.4073834196891192
##ma,0.4250287181566322
patch,0.3647222544358112
should,0.35930538101222437
applied,0.337573122953899
intact,0.42082023148457887
skin,0.4312058682388428
covering,0.34549049763814127
most,0.37387066096053256
painful,0.29160871580899395
area,0.3844273316220511
##ve,0.4006624625772342
release,0.36714919448984357
liner,0.34921163668665334
apply,0.3738484398216939
one,0.4239401496259352
hours,0.38693405511811024
24,0.4032826825671604
hour,0.34728356890459366
period,0.3511416289845364
may,0.39226691612098535
cut,0.35196687370600416
into,0.3639625043397755
smaller,0.27035158600532966
sizes,0.3331567796610169
##cis,0.3399632472165171
##sors,0.2963207236067273
removal,0.38365355291247333
lo,0.3981768690257644
##rata,0.2870573201898503
##dine,0.34691964039490375
met,0.41883073644959384
##form,0.3431345807648246
v,0.4481333713308635
##aria,0.3421453437771976
##ble,0.3705012664192731
##ml,0.34575637642919965
##ut,0.40217391304347827
##eur,0.33833575385939435
##ont,0.3284080822847596
ga,0.3612658664062949
##ba,0.3655913978494624
300,0.38558205112486976
30,0.4469234048600256
days,0.4068300886100511
per,0.44417767106842737
ap,0.3801523026713405
##ap,0.38698166605143347
325,0.36635797076125576
table,0.3616397401253378
##lav,0.34552845528455284
##op,0.40107122361793024
##gr,0.34405426102177006
75,0.4084150379845465
##ose,0.34279797264156087
##pr,0.37420429531798444
dr,0.4451521585279547
sen,0.3628706588208146
##na,0.4102530654839551
##ts,0.4082824873425938
se,0.4167494865169284
187,0.332874682472481
##ant,0.36714919448984357
##ac,0.3830694275274056
ra,0.42474171112161524
##ni,0.37124476184855104
##di,0.37682722262161517
##ne,0.4214970180258661
hc,0.4054925219185147
keep,0.37274074074074076
app,0.37830035484453
##or,0.4518353566554127
##hs,0.4042156673735621
replace,0.3366516805823164
lip,0.3903922542204568
##itor,0.36824541888648205
all,0.4374434939842826
##er,0.44986411099985696
##gies,0.4023539947546856
pen,0.37675950883498055
##llin,0.38693405511811024
##ash,0.3878645865449837
##ado,0.3361658917214473
##lini,0.30789563855303737
##ela,0.31426430177366976
it,0.42118655417168877
##ching,0.3491922500416366
hi,0.33282184242552515
##ves,0.33475252794039384
##ron,0.3376818596660761
##as,0.3919491525423729
##hee,0.3252326783867632
##zing,0.37280701754385964
03,0.400381922342457
76,0.40022906592008145
pat,0.3902227185309262
##ient,0.37845968712394706
developed,0.39964419594637524
grade,0.35838413765597404
ii,0.3973468098547063
reaction,0.35026172179530013
##lin,0.36385723375947243
based,0.34300359908386957
even,0.3810735490124803
recommendations,0.37436019521485536
future,0.3695435050819576
studies,0.3819992712255557
include,0.3652941518090481
pre,0.4229424421732114
treatment,0.39445628997867804
##rt,0.4009433962264151
##ico,0.3118338208318874
##oids,0.26970242689306234
followed,0.365804012794417
##eal,0.34101382488479265
67,0.4138430159878939
##su,0.35832288936994416
124,0.3353951157086488
##ei,0.382370820668693
##ht,0.3502812273765106
202,0.3255525076341804
lb,0.37128858981169943
##ing,0.4481333713308635
##uc,0.3751864002385923
103,0.3531525461793274
well,0.43802228412256267
appearing,0.3808889427152719
na,0.3992890243128293
##vp,0.37875594628771
lungs,0.37739245215095696
##rr,0.36448977226632673
legs,0.38593692477604613
essentially,0.3478982300884956
recent,0.4411558423341282
##bi,0.40494431210970194
restrict,0.34705363054513355
##ive,0.4006624625772342
lung,0.3616813294232649
doing,0.37777777777777777
than,0.3796016898008449
before,0.38750616067028093
vol,0.32757004478700136
status,0.40730428025642684
con,0.4392151386076391
exam,0.4241116580136201
almost,0.35895679963476573
le,0.3833028641072517
minimal,0.3956223661865526
still,0.3997457896409279
much,0.3595312946556159
likely,0.41289221478272287
multi,0.3879124267653407
##fa,0.34713024282560706
##ctor,0.32254756166350446
##ial,0.3808889427152719
os,0.36648604556312997
##dition,0.3467666354264292
65,0.4043455901259964
dd,0.37316089226388227
controlled,0.39926367906563415
60s,0.35883393234069255
eat,0.3528553797823404
salt,0.3837471783295711
carved,0.30477759472817134
family,0.41049402858448086
close,0.353549547524029
monitoring,0.37344891052662826
electro,0.3737817922510102
check,0.4292636320207466
today,0.4552692530399537
low,0.42110196157193547
fat,0.38095814911271275
diet,0.4208765473402476
##yte,0.34543357680268
##ft,0.37712093051142154
card,0.4297915954902631
##ul,0.3430784335115087
reveal,0.3642786818787282
impaired,0.3546059307700981
diffusion,0.28683478498791554
however,0.3919247305128045
effort,0.3473027441886147
sub,0.39359239096427007
optimal,0.36128661688684666
volume,0.35818005808325265
over,0.40953187056448986
##loaded,0.3263294422827497
significant,0.40661969099489303
specific,0.3512592840788518
findings,0.386316177373787
##det,0.34223842428859025
##minate,0.3114323909491509
nod,0.35347007586400675
##ule,0.3969205527860163
am,0.4443031715758988
opposed,0.3390652794997574
##pu,0.32851099388938215
##ona,0.3432656625191006
##ry,0.40638325365034245
testing,0.37777777777777777
though,0.37054491899852726
slowly,0.2979771661376664
improving,0.37845968712394706
have,0.4229140052444026
provided,0.3459655684505803
##pa,0.37427109365702727
begin,0.3359145527369826
next,0.38100430068447516
month,0.4167494865169284
rep,0.3464801145753002
##eat,0.3436219612127834
regarding,0.36389933468325136
ben,0.3744493392070485
##ign,0.37485101311084623
##pt,0.36610208951749024
##rine,0.3697172750249809
diagnosed,0.3686122831692452
log,0.3424620242826809
##mic,0.38052026618269813
##pot,0.323559670781893
##hy,0.35102405268151127
##roid,0.38529862174578866
##ism,0.383232803265704
feeling,0.36489151873767256
cold,0.3829295020090101
needs,0.3919247305128045
more,0.4042936110039851
test,0.40604221806210056
strips,0.3719032696742151
##rom,0.33880958793428495
##lu,0.3696303696303696
##come,0.29093432007400555
##fill,0.39155876494023906
complaints,0.3840752274531355
emphasized,0.32029738262552193
need,0.39911167512690354
continued,0.36807302943413894
##gra,0.34003676073088984
##tu,0.3612243725951875
##lated,0.37707571488519875
efforts,0.3258054490831866
thick,0.3498915280636369
##ened,0.3147045579626757
stripe,0.3257210916058205
##psy,0.35848626467570954
##hic,0.33276901915141255
##agi,0.3185777957860616
##tis,0.40473585998327005
prescribed,0.3740930177233258
topic,0.3382265956874765
est,0.3170362903225806
##rogen,0.2712142117971714
cream,0.3719032696742151
currently,0.4025857654889913
sexually,0.3173722185781321
active,0.40902588112888544
improvement,0.3861738703339882
##rad,0.32126257725113644
##iol,0.330166395464805
##yn,0.352677319876647
sensation,0.3938634940513463
full,0.4020710815648172
throat,0.3833963184200902
occasional,0.38978744500216894
##gu,0.3272121937262654
##rg,0.3262109739653563
##itation,0.3416621401412276
now,0.43179789936157065
increased,0.4147708539399934
dose,0.4245410367170626
ne,0.4391538085596593
##xi,0.378687537627935
bari,0.30776005479988255
swallow,0.3483606557377049
scar,0.3683963921752372
drainage,0.3780048076923077
tract,0.31687657430730476
surgery,0.42620951348421193
correction,0.3039381493114279
needed,0.3840752274531355
##sm,0.37556723190828756
##etic,0.36425758628677324
purposes,0.2781954887218045
gal,0.3640256959314775
##lston,0.3135593220338983
ms,0.4021482002429512
##gene,0.301028954295286
##rative,0.3067993366500829
disk,0.30641075604053003
art,0.3933216608304152
##hr,0.3612243725951875
##itis,0.3990863523888078
fusion,0.32481280660986317
##len,0.33462786614885354
##oh,0.40354141271572463
##ume,0.3453577115247351
##ral,0.3887034977135088
knee,0.3993904374880945
replacement,0.37682722262161517
##pal,0.2920012998468038
tunnel,0.3416064736870689
injection,0.37727927063339733
trans,0.3711133400200602
relief,0.3612658664062949
##quest,0.3430410122164049
##bu,0.3362018279972206
##ro,0.40418969284153705
##fen,0.36324786324786323
##res,0.336309682938566
##cribe,0.3374101491256303
seems,0.3620769053649551
help,0.37992268663928486
informed,0.3316635908252043
hoping,0.3046152356046298
temporary,0.3430410122164049
chronic,0.4188586268895252
##rc,0.33575317604355714
##otics,0.33525210531926236
if,0.4207920792079208
can,0.3644686522192606
get,0.37805024642384905
repeat,0.40022906592008145
##val,0.3831160920940431
fe,0.3781638910599411
##rra,0.32904373299853523
health,0.3854166666666667
##mm,0.3831627680311891
##ogram,0.3789841537627282
16,0.4202017502839201
79,0.38281297547319093
##copy,0.3964952092788704
years,0.3994919021911718
small,0.3920957486597681
##eno,0.35818005808325265
des,0.33530571992110453
##per,0.3335985149827632
##ately,0.2833333333333333
lose,0.36299630655586335
##utrition,0.3432656625191006
see,0.4213276173889745
three,0.3962953629032258
months,0.4080705851823018
erik,0.3299066400923109
rain,0.3359863255167993
md,0.41275674256841
##ceptor,0.33577109912987774
note,0.4102798251907899
disc,0.37274074074074076
##uss,0.3249638355032031
##ed,0.4362602302677209
yo,0.36574020234911037
multiple,0.4133806519453207
we,0.38764945149759644
arrange,0.3502422183863244
cp,0.4076210226168103
tan,0.3240597630087584
##non,0.31915973208849197
jose,0.3231773107948415
##liva,0.32324374325504907
210,0.3644053067609061
##5,0.42832822608103505
17,0.3885114268066708
sd,0.36291253173321025
##ea,0.3893049452249799
##mi,0.383981441914413
##te,0.4399524375743163
fred,0.3432656625191006
##rick,0.327774882751433
walter,0.32821957837612187
mr,0.4152089246814971
73,0.4011991325424161
##48,0.3359324930570391
##nd,0.40212249073008566
##win,0.3243772884327781
oro,0.35188811188811187
##sco,0.3293366144824336
pc,0.38667240425401117
tara,0.32073836112385906
phi,0.24823394766960022
##pps,0.318287622710252
fa,0.37825485597450237
wife,0.4030759371996155
francis,0.3252999586263964
duo,0.30785043069694595
53,0.3897632916098649
09,0.39847956921127653
##45,0.3398897654814655
55,0.3953488372093023
59,0.3813970409895707
221,0.3397612488521579
pass,0.34101382488479265
off,0.39295308302617604
##us,0.44196177627880834
##ll,0.38049724759542675
##so,0.3932724771789421
##wai,0.3451113793481839
cardiac,0.4106012141784712
cat,0.39951727642276424
##he,0.3489791389258766
##ization,0.38925676093817685
cc,0.40606843124596514
y,0.3910232500310829
male,0.38130455868089236
##lip,0.32489669421487605
##ide,0.3966452263841594
positive,0.4059112028910687
ho,0.37133242812444656
##kin,0.3582820688083846
##ymph,0.3512985199664898
##oma,0.39820207647505695
hp,0.3890882098230855
risk,0.40099451740405456
factors,0.36352077674391725
##dm,0.36629396692289773
extensive,0.3706759384760446
mode,0.35568875819950235
##sto,0.32568736084502664
state,0.3396695107463009
hospital,0.4106012141784712
transferred,0.38764945149759644
ss,0.3658465654626883
woke,0.3509261325596965
intermittent,0.37157372400756145
##ttering,0.29601393006729726
like,0.3879842092277325
##nal,0.3848271642704191
rating,0.3252999586263964
lasting,0.33670574380386487
15,0.43523387766399113
minutes,0.39982201881515383
45,0.4101193192932125
he,0.46870342771982115
walking,0.3751192748091603
exercises,0.35454596696916746
gardening,0.34847645429362883
experienced,0.3417178247405878
radiated,0.34251796994118927
left,0.443801594581246
arm,0.4044235838744937
his,0.4678667063373996
jaw,0.3535098072275614
shoulder,0.3782321106434155
causing,0.3592233009708738
tight,0.35730515791865486
denied,0.3333333333333333
associated,0.38220817889044173
##oe,0.38351320041460885
##aph,0.34092140921409214
##ores,0.3253840980808029
##pit,0.339028728507519
##ations,0.4014808195570307
any,0.4058326343635073
other,0.40942524246566425
constitutional,0.35899777409965183
symptoms,0.43490285556246977
took,0.3721673273770783
81,0.39956803455723544
presented,0.378687537627935
vital,0.3568996822514753
follows,0.3770305101001019
109,0.3347881626570151
169,0.30980643254691426
248,0.3451113793481839
demonstrated,0.3656976744186046
sin,0.40648830295980354
ta,0.39490205926670013
##chy,0.3403127197965698
104,0.3505740720098094
##pm,0.39180266600224245
depression,0.4163081606989212
received,0.3740930177233258
##phine,0.3544061302681992
iv,0.43082191780821916
sl,0.38544028433114774
##press,0.3144685531446855
resolved,0.3667852352906875
been,0.39982201881515383
free,0.3865298346955079
presentation,0.373404571089344
beat,0.31943527499873037
run,0.37451622506698423
anymore,0.3123603317276655
er,0.4045016077170418
did,0.40028000509100164
feels,0.3706759384760446
irregular,0.3668922071861876
times,0.38142016857679945
started,0.3961955152431343
##par,0.3505936123961875
inhibitor,0.37875594628771
pm,0.41324485907627617
ps,0.4014295743187185
weeks,0.4041117892707999
ago,0.4135981062598632
a1,0.3622228620788943
##kins,0.33713887548909255
##otherapy,0.3639414453509229
node,0.3516323792486583
##rrence,0.36644334401398193
extent,0.3361658917214473
lu,0.3705012664192731
cancer,0.3829295020090101
right,0.43159050363661317
middle,0.33724733258270334
##section,0.3729617551141417
##car,0.3183842883174732
##cin,0.3946047678795483
209,0.40271464242269034
##uma,0.3217226740320188
##din,0.38503917727717923
happened,0.30869650569297213
while,0.3930267433141715
stopped,0.3798767967145791
##uria,0.4067774687964819
early,0.38624501074608536
80,0.44581472818768164
ge,0.38332622341398015
##rd,0.37338240531877004
##ppe,0.33564567769477055
##nde,0.28779282576866766
##omy,0.4009433962264151
##ito,0.34005514407741794
##copic,0.31732418524871353
##ger,0.3647222544358112
tolerate,0.3696086496650605
shell,0.2988691437802908
##fish,0.3244944283945522
contrast,0.3570009648674726
