Node,Centrality
history,0.3803474959848153
diabetes,0.34384899683210135
##lli,0.2647626791340583
##tus,0.31621752852634133
past,0.3604538536045385
apparently,0.2850421271473903
secondary,0.3148036253776435
##po,0.328416540595058
##gly,0.2683353934899052
##ce,0.30311845473586224
##mia,0.31935760696334436
also,0.3557771100792133
high,0.301295396715244
blood,0.3334186612056828
pressure,0.31529895908980876
di,0.37353025523372524
##lt,0.3059666431759455
##ia,0.34891508170372354
##ze,0.2687783739166323
##m,0.34384899683210135
l,0.36165486602804386
##isi,0.2973744292237443
##no,0.27721613280834306
##ril,0.31675583657587547
medications,0.3344889573703133
##yper,0.2880999778809998
##cho,0.28137826744437244
##les,0.28056004308023696
##tero,0.22337506431143886
##lem,0.258869124515552
##h,0.36301560758082496
##ca,0.2906392948789468
##l,0.38252569750367105
##x,0.34353158380588156
##am,0.31026679371129107
##ion,0.3798483522892972
temperature,0.3135154651582621
100,0.32192288680177955
degrees,0.28838702535148897
f,0.38007003209804496
pulse,0.3350913300746077
150,0.3023444753946147
respiratory,0.3189665727929472
rate,0.3224009900990099
12,0.3660764474423834
205,0.26883384932920534
##2,0.33941368078175893
sat,0.2683630369836201
##uration,0.30216912191161116
98,0.3288726170938013
physical,0.3135532017332691
examination,0.36392847164012293
##ee,0.29849891142431534
##nt,0.35326823976132354
reveals,0.3307516505840528
norm,0.28077171804268164
##oc,0.3255029363988504
##ep,0.30683156654888105
##hali,0.2646013204672423
##c,0.35485628660945373
head,0.3428985125707516
evidence,0.32607335085742895
trauma,0.31545168321627515
pupils,0.29388537906137185
equal,0.28510452008317827
round,0.22451090235283977
weakly,0.19911335320645113
reactive,0.24854498616544224
light,0.3164480077745384
2,0.38314458008530666
mm,0.2874007060900265
fund,0.2799570123589468
##i,0.3411471974855946
cannot,0.2878453038674033
visual,0.26411842238669775
##ized,0.2855107409031127
neck,0.34303397419015014
su,0.2831521739130435
##pp,0.277186635454352
##le,0.3505113024757804
step,0.26565368141953905
offs,0.27141071056470095
chest,0.35694710879693065
clear,0.3428985125707516
au,0.3042868823735545
##s,0.41401780038143676
##cu,0.3082110743019404
##lta,0.2596431775142031
##tion,0.3375226742679451
bilateral,0.3490085744908896
##ly,0.3498522696749933
heart,0.327920443101712
normal,0.3791296754475331
##1,0.3360423116615067
##3,0.33184713375796177
##4,0.3269327309236948
murmur,0.2915174574753805
abdomen,0.3051780693533271
pro,0.3096766524013314
##eran,0.2849797615140575
soft,0.3271791007284602
non,0.37476622068767085
tender,0.3369115364718055
without,0.3377852697095436
guarding,0.297069221119854
##bound,0.2718639115007305
masses,0.3062904174015285
organ,0.24029148602527442
##ome,0.2832753371030883
##gal,0.2866417253521127
ex,0.34061192468619245
##tre,0.26930631655122506
##mit,0.3159107446034441
##ies,0.32192288680177955
gross,0.2810140237324703
within,0.30464273184422874
limits,0.33066768215283066
post,0.3181873702210822
##uring,0.248000761614623
ba,0.29548548094373867
##bin,0.27067747298420614
##ski,0.3084300260478333
reflex,0.3018889790242206
la,0.3405228758169935
##bo,0.27406628090478696
##ra,0.36428471542441615
##va,0.33747894805026557
##u,0.34807589524318544
ct,0.32204227963901594
negative,0.35817406847243227
##k,0.35293320688253627
##g,0.3689279138932163
st,0.3411471974855946
elevations,0.2776297559415965
iii,0.23602428196067773
possibly,0.2989099254159495
##v,0.32204227963901594
##f,0.3272201984675292
approximately,0.3269737667880005
130,0.28420248745363297
x,0.3523126859615905
ray,0.3051780693533271
shows,0.33959066614522226
proper,0.26110053122181015
tube,0.31340230991337825
placement,0.31408246925488303
##rop,0.310599737689281
##oni,0.28156074362300043
process,0.27822279184022214
repeated,0.2806204890660347
glucose,0.30442912235596586
174,0.27372071030787015
b,0.3702914001421464
##un,0.32376336067611233
57,0.30632643461900283
##rea,0.27748189177673627
##tin,0.2614411882778001
##ine,0.32192288680177955
5,0.3441215323645971
8,0.3376539209332469
sodium,0.30108645399907535
137,0.23585332729741965
potassium,0.28059026281775096
3,0.35728980935399807
chloride,0.2901213943646286
101,0.272318628475852
18,0.327920443101712
92,0.3185375397407679
##0,0.3159490600363857
mb,0.3026957936323495
toxic,0.2611528822055138
##ology,0.30467836257309944
screen,0.28198744316951724
urine,0.314841672709693
white,0.3067231837984222
count,0.3122752337568928
14,0.3135154651582621
hem,0.3475650433622415
##og,0.29102893531449
##lo,0.2966970387243736
11,0.32328121121866465
##ato,0.27671553006161037
##rit,0.31220038350910834
36,0.28944444444444445
plate,0.31791554796192334
##let,0.25328147788040833
350,0.3154134883157767
u,0.3449417372881356
##rina,0.2652749490835031
##lysis,0.2727463092869857
w,0.34530752916224816
##bc,0.298225529479107
r,0.3852980328353794
##de,0.32093137858814835
##re,0.33201631404537346
##d,0.3863265608779475
##ur,0.3408347507523224
##se,0.32912192040429566
plan,0.34793642313343126
admit,0.3327372589091838
##tensive,0.31529895908980876
care,0.33638946280991733
unit,0.31085918854415273
work,0.31208817539235656
evaluation,0.3427631578947368
lp,0.3121629718394248
done,0.3177216733748018
following,0.29325678261848476
sent,0.3264820152901366
medical,0.336693808969885
##al,0.34724073580378567
##os,0.32800302190883907
diagnostic,0.28110499622315743
impression,0.2534046692607004
und,0.21557431314134393
##eter,0.18425519875512802
##mined,0.21764558442643495
et,0.277925957537608
##iology,0.33774147543109034
including,0.31442365721182863
condition,0.3471944555511129
discharge,0.3346178548490687
admitted,0.3410132216258673
##umba,0.2890269610562521
pu,0.28339860748476936
##ture,0.2879407538410523
##b,0.32660481444333
##7,0.3401227314270793
##8,0.33513443972726104
140,0.29236812570145904
sh,0.31476558724021264
##w,0.3273846927233882
##ow,0.3019939717134245
##el,0.33142493638676845
##37,0.2894766085120569
##ct,0.3074471851764428
reviewed,0.3562149596608779
##tending,0.30963984309996434
ph,0.25889485191810774
##ys,0.3439852106166645
##ici,0.2806507218271924
207,0.29054204773589115
01,0.3285407995964182
22,0.280801983399806
aa,0.2349174857967355
##sc,0.2950838241957408
q,0.3407455853499019
##ui,0.2834602829162133
##j,0.28491742316526303
##o,0.34751867662753466
85,0.3088322465915827
62,0.29791857273559014
51,0.2966970387243736
74,0.3196319018404908
pleasant,0.31514638277280427
50,0.3034362259755387
woman,0.30784684471756085
##tens,0.27563220823193313
ate,0.31718008036040424
##ydro,0.2922369306708548
##ch,0.3137042389210019
##lor,0.2404911373707533
##oth,0.27822279184022214
##zi,0.27683315621679067
##ria,0.2767449272283013
##ter,0.29177867383512546
##ene,0.25252035672741374
complaining,0.329288332701302
subjective,0.2643864812747387
fever,0.3536039093253699
##gia,0.30018437427978795
cough,0.3311300368628448
##vi,0.3275081719889364
##st,0.3182651191203421
##em,0.3155281007751938
n,0.369555965385161
##eg,0.2716654499947857
##ative,0.2814998919386211
headache,0.3162559184168994
pain,0.40306359275878073
short,0.3466861857865318
##ness,0.3553888130968622
breath,0.3559715769335884
##nea,0.3393252572619513
##ert,0.29109397698066825
abdominal,0.3238036047234307
chill,0.30453588964227263
##fe,0.28899489682715773
##bri,0.27363445378151263
vita,0.30262546468401486
signs,0.31978885342499386
##mo,0.29488340502603577
##pha,0.261310061189688
##lic,0.30453588964227263
##umatic,0.3214461994076999
j,0.32352210630899153
##vd,0.2692784783956998
7,0.3234819321991804
cm,0.29171332586786114
ch,0.3794057675502476
##est,0.32501559575795386
bi,0.30460710944808234
##bas,0.23829125503110135
##ila,0.2757781071352954
faint,0.27574891499947074
crack,0.2812567480025912
abd,0.32168436651024945
##bes,0.3095662507427213
regular,0.311453849832616
rhythm,0.322840500681621
pit,0.29795264783255176
##ting,0.2602917665867306
ed,0.31022984399190184
##ema,0.32465104685942175
versus,0.3212876171682289
##besity,0.26393110435663625
inferior,0.25935882118677817
lobe,0.24167362464050468
##fi,0.2874641359523284
##rates,0.3007388593858231
##zation,0.2235092235092235
consistent,0.27392218717139855
mild,0.32895567622174515
moderate,0.2910614525139665
##ff,0.31571930675069687
##usions,0.3189665727929472
wave,0.2990471817242567
##version,0.2942173029139372
##che,0.29860155891792756
new,0.309125430164946
onset,0.30354229783267306
setting,0.2687783739166323
probable,0.298225529479107
##ri,0.3192793234465008
upon,0.27461522243305925
service,0.3020289855072464
##up,0.32168436651024945
rule,0.33054180941504885
mi,0.32208209693372897
echo,0.28244605876612816
##card,0.285542036610764
##io,0.3072296261351575
##gram,0.3236024844720497
good,0.32627755511022044
##01,0.2785202608788624
08,0.3366502972344275
##av,0.2913544346269992
##id,0.3208128078817734
##z,0.3104146806482364
208,0.31026679371129107
03,0.3222414646214745
02,0.3303741280913126
##30,0.2825686083089272
##53,0.2613887216536223
dodd,0.2793865293865294
steven,0.26081297557068484
81,0.31510826176363854
xi,0.31869341815512603
interviewed,0.3184207309619851
examined,0.335048231511254
resident,0.3496644295302013
documentation,0.3244084682440847
chart,0.3285822401614531
discussed,0.2951172538801405
disposition,0.3178379697413372
team,0.31208817539235656
senior,0.24075785582255083
admitting,0.27039651235208634
members,0.26911157024793386
staff,0.26427919245206455
please,0.33941368078175893
refer,0.3110819202292811
details,0.33569587628865977
il,0.2997698504027618
##ne,0.3347468517090722
##rief,0.2839237057220708
mr,0.3260325406758448
65,0.3218035824583076
man,0.2901213943646286
con,0.3328222818448959
##ges,0.2773341850314064
##tive,0.2776889457413922
failure,0.33730415641590056
multiple,0.3281683043587805
problems,0.28736900165471596
brought,0.22705482437026062
ambulance,0.25360202492211836
near,0.29259800067393016
treated,0.3380044115738939
##lev,0.25609516319307907
positive,0.3239646810098247
air,0.3256657082135267
##way,0.266359918200409
ventilation,0.2764219015280136
well,0.36271233639654693
##or,0.35891430146045744
##phine,0.28479282824969937
##pi,0.32611417125688535
##rin,0.32112919132149903
las,0.3218433407462318
##ix,0.3127250900360144
ni,0.285542036610764
##tro,0.29282823741007197
##cer,0.3250967178335205
dramatic,0.2643328259766616
improvement,0.25342932191847456
##ar,0.3457658614281922
##ace,0.25449394294646344
##rb,0.24282252050708428
##ation,0.31803198632645585
##ci,0.2866101881395093
##pie,0.26307816602706524
sec,0.2830291177748805
##da,0.29720479178551057
##cute,0.301958966036861
chronic,0.31152834250179384
##nal,0.3270558694287508
ins,0.2840785169029444
##uff,0.24325333831356802
##iciency,0.31336460964754
##ir,0.29388537906137185
##ry,0.31571930675069687
tract,0.26419878296146043
infection,0.3218035824583076
anti,0.2962920837124659
##biotic,0.23116514331351495
treatment,0.2528635216462823
##ued,0.2360884538698568
admission,0.32328121121866465
cr,0.26294539214696677
##it,0.3477970627503338
ca,0.3146895385358782
35,0.2947165969001018
minutes,0.30435798574599837
##nd,0.31560455536709475
fair,0.29825967483398214
##script,0.2978845054316752
document,0.30868586325394004
119,0.25384915221204446
##26,0.30066943674976915
##41,0.2832445362618245
##us,0.34375824755872264
30,0.32607335085742895
48,0.2969337740795623
##86,0.2904448656483443
wa,0.3270969362129583
##ing,0.3477970627503338
november,0.28098371265235683
francis,0.27528267991123323
lydia,0.2637440518376025
pa,0.3558743169398907
82,0.2953849642816646
established,0.31412034245749426
sick,0.3083205113031128
visit,0.32220160791589364
##ie,0.31238757644801535
##er,0.36540889325291065
one,0.31518451300665457
week,0.32232120762187577
left,0.36530640863833963
shoulder,0.30496370873331774
limited,0.2626537608388788
##duction,0.2511811782856041
add,0.2910614525139665
##uction,0.2684460016488046
ac,0.30564355273964566
joint,0.3252590835310276
bony,0.26581632653061227
def,0.2924665993039183
##orm,0.23973863427204123
##ity,0.30126055279287617
art,0.2810140237324703
##hr,0.2619143374220792
##itis,0.2834294418452834
swelling,0.3048209688743272
heat,0.27899753668201777
sen,0.2965619307832423
##sor,0.22885003953263638
##imo,0.2000460758716019
##tor,0.2430944382232176
##tr,0.32093137858814835
intact,0.33861952424281816
touch,0.2619933621643367
sensation,0.286043702646316
v,0.3449874188849159
##as,0.26110053122181015
##cular,0.2784904853538593
##vic,0.2951506911398142
muscle,0.3088322465915827
fl,0.251909873319795
##ex,0.27574891499947074
extension,0.27905731119442956
rotation,0.2570047355958958
##ste,0.3058947862846407
##oar,0.2520561199806483
##th,0.32288051561725334
flare,0.28921949594759633
inflammatory,0.25982445641332536
spine,0.30741090394146803
##ten,0.2915827177076338
##osis,0.3402115711114013
rays,0.2771571443770614
##bu,0.2998733740071371
##ro,0.28832318760376313
##fen,0.2827219448665075
800,0.2634240064718374
food,0.27869904782283084
per,0.355485807860262
##co,0.2947165969001018
two,0.30897876882932035
##eur,0.2842955363963767
##ont,0.26543713062971264
200,0.27467313369886126
follow,0.33108795119471274
dr,0.36190608502361765
gonzalez,0.2770687087853648
##oped,0.26614221495709034
yo,0.2566755345354222
##nath,0.2624685138539043
tu,0.26649616368286444
##rk,0.21132473432303076
fort,0.20316643269380752
washington,0.25375024352230663
hospital,0.33972352634324465
cc,0.282262433633113
ulysses,0.22331761680240034
pan,0.2181011386470194
american,0.25382441781155607
fm,0.24607972794256566
##5,0.3404783688406744
dd,0.28544817006355466
28,0.29488340502603577
89,0.3097134704553561
09,0.30930895274281645
20,0.32372312663104263
80,0.3242065961418793
fa,0.3272201984675292
k,0.33985649054142203
40,0.3322704081632653
male,0.295619609623241
douglas,0.2492584441680222
medicine,0.32660481444333
complaints,0.34065646658820453
midst,0.28800442233278056
##ern,0.26023976023976025
type,0.2953514739229025
associated,0.31374202095628084
nausea,0.3207733037803226
vomit,0.3070847577507957
awake,0.3248939885258169
alert,0.33406001538856117
##bid,0.27539909081298236
weighs,0.25266731328806985
400,0.2474589151705139
pounds,0.2597726366174711
note,0.338927920895134
detailed,0.2886426592797784
review,0.33726048679440707
surgical,0.2908989391401452
systems,0.31990666830406483
##gies,0.30297743661316584
family,0.334962067635335
social,0.31729598051157126
##ils,0.295619609623241
ben,0.3104516744130616
##ign,0.3018539976825029
percussion,0.295619609623241
##ales,0.28717892183882704
##hee,0.2610482012225674
##zes,0.2964269458352299
##hon,0.2806809611033294
##chi,0.31205079060852897
protruding,0.2933228240063056
##tend,0.2866101881395093
##ological,0.261782735403477
commands,0.2803788612635884
34,0.3116028708133971
serum,0.2769508824154795
electro,0.3302903512108533
##tes,0.3170256784714616
except,0.32093137858814835
213,0.2698642908940226
0,0.3215652388594001
pt,0.2945832862150854
15,0.3392810627767648
increased,0.324731987035652
markings,0.24785918173168411
sin,0.30993456276026177
##ific,0.2606303151575788
inter,0.27059312350680376
##vent,0.2548674298013893
##ric,0.2236627457714433
##ular,0.2777777777777778
block,0.29548548094373867
##pa,0.2930918091809181
##rt,0.3307516505840528
##rona,0.27121290994273817
syndrome,0.31134217760248595
iv,0.33312020460358055
placed,0.26989225031081643
lo,0.3071933962264151
##press,0.2650050864699898
##par,0.2831521739130435
internal,0.2596431775142031
21,0.30861272361094655
58,0.31518451300665457
##19,0.26742634226465456
##90,0.298567335243553
##33,0.24956888292776394
massey,0.2494971746001341
ramon,0.2688893476465731
75,0.3218433407462318
seen,0.35326823976132354
ellington,0.3125
confirmed,0.3224009900990099
see,0.3234819321991804
insulin,0.3228004956629492
dependent,0.2812263845406456
end,0.3242065961418793
stage,0.2979867307252345
disease,0.3457658614281922
presented,0.2884189548272808
episode,0.32941325240263025
confusion,0.25710619818397157
sugar,0.306218408369578
field,0.2553671208705029
67,0.3295382669196711
##ms,0.3028365496396187
##ons,0.24769420937529713
##ive,0.30694002592199837
orange,0.23883744384340333
juice,0.27525359256128484
mental,0.28318295466898574
status,0.32999746643020017
seems,0.31518451300665457
took,0.3185375397407679
usual,0.3096766524013314
dose,0.28822748395662756
morning,0.3212479960537674
breakfast,0.24228050595238096
missed,0.31063677557834485
lunch,0.23718474005280887
dinner,0.19186860131104072
flood,0.17046198141604502
basement,0.2004308686619989
preoccupied,0.250456686857033
episodes,0.3092355175688509
skip,0.24368568755846587
##ping,0.2706212341574901
meals,0.28771813563066045
otherwise,0.3132892363199038
feeling,0.2694177267556107
recent,0.32970510062017466
change,0.3038255190109634
##di,0.3411918795022921
##abe,0.28004730165555797
##ma,0.3332054233819391
pre,0.2917459961921828
##dial,0.25861213144048445
##sul,0.3100083303582054
##ap,0.307556080283353
met,0.327920443101712
##hyl,0.253010878010878
##do,0.292762418521016
##love,0.28463723776223776
##wa,0.29720479178551057
##ke,0.3056794179770007
sitting,0.25417113864767293
bed,0.27798527371678583
eating,0.28683109447258315
supper,0.2592297741068763
te,0.29102893531449
##mper,0.2294345605073102
##ature,0.26589772379299786
97,0.3250967178335205
##spiration,0.30460710944808234
16,0.3176441897329594
170,0.26465508483186023
##xi,0.3036838423875029
##metry,0.2497842554415572
room,0.2884828349944629
card,0.3309197154471545
##iovascular,0.29184405108671296
exam,0.3399008350730689
lu,0.30150462962962965
skin,0.30952946768060835
warm,0.28797258456776476
##fused,0.29002449343130704
##olo,0.2660878447395301
##gic,0.32970510062017466
al,0.3430791518503885
oriented,0.31869341815512603
##fo,0.2730607966457023
##cal,0.2551920062695925
9,0.32611417125688535
93,0.3134777376654633
lower,0.31457553435575414
25,0.3055360075064509
units,0.2754573331923443
pc,0.2972726235307543
##gee,0.29282823741007197
mail,0.2897986427856269
##ed,0.3443034628601639
monday,0.2949501811594203
04,0.327014812955059
46,0.28797258456776476
##44,0.2561959087332809
##ll,0.3114910917134999
sc,0.2743838213608595
##ot,0.290574456218628
ware,0.25879197297834294
##elo,0.2725465578572923
##dy,0.2491630798660928
##lastic,0.25137508443500917
stem,0.2455925332327708
cell,0.2929599640125956
transplant,0.28296762980664786
increasing,0.31223780414718927
##ional,0.27059312350680376
denies,0.36778201327121274
##pit,0.29723870378822453
##ations,0.2909964253798034
##ync,0.31687142683371855
##ope,0.32328121121866465
complain,0.3072296261351575
##mity,0.31888848084220833
times,0.29911585715926053
several,0.287273930304367
weeks,0.33058375634517767
worked,0.3092722307966283
symptoms,0.3217240953439546
##patient,0.2874958613839532
today,0.33599896814136465
remarkable,0.27297495546473854
##rial,0.3351775604734946
fi,0.2744416350611041
##lla,0.2548674298013893
written,0.28572995502906656
##gi,0.30364844387457746
##sal,0.2400921658986175
##section,0.28560464861309065
smoking,0.29115904772549456
alcohol,0.296224698658176
ill,0.2770097830710336
##icit,0.229859701755934
drug,0.2874641359523284
use,0.2702001867026242
vitamin,0.29385222786238013
##cy,0.27887806444706137
##lov,0.2642255806876965
known,0.3270558694287508
agree,0.3141961162706549
documented,0.2929270212526706
##ls,0.2889628397115918
96,0.3396792280610249
128,0.25723313913301077
118,0.2686120849659724
70,0.3198281154082259
oxygen,0.31476558724021264
##zing,0.2729463537300922
##rre,0.2551920062695925
##gu,0.21280941099583367
##lar,0.2630250403877221
irregular,0.2689448688829238
murmurs,0.2886426592797784
greater,0.2703684483653347
right,0.3551949822743387
calf,0.28629519727442576
demonstrate,0.2377475586383134
pulmonary,0.2760118669209578
significant,0.31675583657587547
##ural,0.29200762246384937
demonstrated,0.2781633742658836
flutter,0.21830218721193329
vent,0.21857694244000672
121,0.24395954298557782
##fer,0.19630746043707611
##olate,0.18810022384287675
##ral,0.23034751083208063
##ize,0.26549123522217694
control,0.27266066568976344
laboratory,0.3191228714933235
data,0.2547926447574335
available,0.2786394266766499
management,0.3270558694287508
##ib,0.29901285583103765
ad,0.3360423116615067
##mission,0.30311845473586224
##mi,0.30901542111506525
##70,0.2770097830710336
##46,0.2525448376151236
##so,0.29226971838887017
br,0.31971035837015216
##na,0.29171332586786114
86,0.3092722307966283
##ac,0.28361458900381054
saw,0.33003927530723426
conjunction,0.2863266652011431
confirm,0.3279617273070628
68,0.3282510080645161
leg,0.33634602969657845
artery,0.3017491022819414
peripheral,0.3018889790242206
vascular,0.2922369306708548
pop,0.26704254228600716
bypass,0.2855733391800044
trans,0.29867002980967666
##met,0.23051057428546146
##ata,0.21832048273550117
##rsa,0.2769214414797491
##putation,0.29138702460850113
foot,0.2749050232165471
sioux,0.2197199730094467
##land,0.2430944382232176
05,0.31990666830406483
complicated,0.2712976463236826
lab,0.2540719789329952
##ile,0.2369043288468534
discharged,0.33638946280991733
##hab,0.2665234295068549
19,0.3230406746031746
month,0.27200584734259164
subsequently,0.25007199769607374
developed,0.33003927530723426
thigh,0.29639321879622255
er,0.25889485191810774
##yt,0.2170471588068655
##hem,0.2685290176270488
along,0.2966970387243736
##cision,0.27234709879769997
site,0.28569861811800834
yesterday,0.3230006199628022
difficulty,0.3186544342507645
##bula,0.2880999778809998
due,0.2880999778809998
##hea,0.304500292226768
stomach,0.24887742428585077
upset,0.26331749722025677
##mark,0.2891231964483907
##able,0.33634602969657845
said,0.30136510874595096
##pot,0.28620083498132276
##hy,0.2585094770268929
##roid,0.2928611579539067
##ism,0.3303322343393355
##bi,0.2733760100745094
les,0.2834294418452834
##rip,0.28544817006355466
##ty,0.2977483140930392
##line,0.3034362259755387
##vas,0.29213861164068633
##ynth,0.30741090394146803
##ft,0.30603853383458646
none,0.3019939717134245
however,0.2928611579539067
distinctly,0.23032714412024757
uncomfortable,0.26162498744601786
59,0.31423401688781666
148,0.2630516005250934
full,0.3294965848722489
findings,0.3285407995964182
specifically,0.29102893531449
ne,0.3204970472440945
##uro,0.248000761614623
##log,0.26244207132782593
exams,0.2605260526052605
##ira,0.27499208276153275
##tory,0.2751954362983309
bases,0.26403811068315425
##jection,0.2865156181258249
upper,0.29791857273559014
stern,0.2805298298513892
border,0.2649511798209927
mu,0.31522265246853826
##los,0.2840165721761884
##kel,0.23521444695259594
##etal,0.28883468233728793
concerning,0.25466810049858246
##ru,0.294283777677361
##lent,0.25644811970860404
drainage,0.25318301098260276
especially,0.23619548463142623
aspect,0.269473466432192
area,0.29122414756847403
##du,0.290380113699699
##ration,0.27580730545262044
surrounding,0.2661150270712024
draining,0.2372495446265938
material,0.30828402366863905
wound,0.2566755345354222
clean,0.2402250092216894
dry,0.31056270863137814
cbc,0.3141961162706549
ratio,0.25276537939064625
respectively,0.29236812570145904
surgery,0.2878453038674033
consulted,0.25501713166911405
regarding,0.22451090235283977
likely,0.28013764920959244
van,0.2716654499947857
##com,0.28676794363716424
##cin,0.3069038642789821
le,0.3028717590977793
##vo,0.25333074005640377
##xa,0.2429130921298023
flag,0.24343519297261937
##yl,0.259928158052285
request,0.2325685206677975
##biotics,0.28361458900381054
administered,0.2531584062196307
operative,0.24478481488442022
##ment,0.2479535503521797
##su,0.2747600464086067
##rg,0.21815593333891634
##ical,0.24377690436084595
##ip,0.29086645824028584
##her,0.2610482012225674
##ted,0.28186539710019476
md,0.3341885824246312
##32,0.2618616807398472
##29,0.2701721634515661
dl,0.26980838943552565
83,0.33354673495518566
key,0.3125
##op,0.32097092163627405
numb,0.29720479178551057
cool,0.29700148215710864
24,0.26911157024793386
hours,0.334875948065304
back,0.3256657082135267
##eno,0.2997698504027618
li,0.29901285583103765
##form,0.27121290994273817
##ant,0.24731795309978163
##sin,0.2832445362618245
##cot,0.2888026607538803
ava,0.2451764705882353
##ndi,0.2688061087607058
micro,0.2709026622296173
##nas,0.28787711349320366
##smo,0.27461522243305925
##ker,0.2908015181960259
lives,0.27709818104456974
alone,0.29398487755332353
88,0.33388874647526273
notable,0.3226405746841714
##vp,0.26728914426431355
frequent,0.24430272906311545
premature,0.20732192598487864
beats,0.24947328098065505
gal,0.3019939717134245
##lop,0.2798667812634293
##oral,0.2709026622296173
dorsal,0.3080288518387135
absent,0.2645744464757262
symmetric,0.2936203787195672
radial,0.28086253369272235
pulses,0.3207338094065501
lungs,0.31052568840147815
breathing,0.27366319991595756
##bor,0.27237557507319116
##uit,0.30077358272716775
knee,0.30916211725611203
el,0.3083205113031128
contraction,0.294283777677361
abnormal,0.3017141533472319
##pas,0.2820790471034109
##te,0.3302903512108533
consult,0.2810140237324703
check,0.3019239684747334
cardiac,0.3141961162706549
enzymes,0.31671732522796353
##np,0.2737494745691467
##vasive,0.2665779778960295
studies,0.2713541666666667
primary,0.3360423116615067
physician,0.28389276373147343
patricia,0.26589772379299786
que,0.2104200323101777
##bed,0.20458650750019633
##eau,0.2558436456491848
notified,0.2866101881395093
critical,0.2527163368257664
##nous,0.2823848238482385
##erial,0.2285889785889786
th,0.2506253607850683
##rom,0.29005678654938205
##bus,0.2947832974991513
currently,0.3198281154082259
stable,0.3460414452709883
##34,0.2837072533217164
202,0.2545436779362908
##25,0.30375466417910446
##od,0.3242469504605427
oh,0.2891231964483907
##q,0.29190945764231285
##ut,0.30311845473586224
53,0.32640020047613083
54,0.2906392948789468
december,0.31175203446625177
william,0.26589772379299786
##rn,0.21036905434870387
##dt,0.2022201521502872
coordinator,0.25166650565162785
##ist,0.2569540343262971
56,0.30364844387457746
came,0.2317203344600605
red,0.278193079880393
present,0.3326098059244127
illness,0.2534046692607004
includes,0.3089054903355864
recently,0.27516636738143024
deep,0.26307816602706524
##bos,0.28110499622315743
extending,0.25389863547758285
common,0.27748189177673627
vein,0.2892516100377526
##uma,0.26989225031081643
##din,0.28352198519808447
noticed,0.25499216914643696
hand,0.26099589219517083
explicit,0.25725854236618606
half,0.24241578261678765
##stal,0.2785202608788624
anterior,0.27158048373644705
disco,0.23940814263394908
##lore,0.27911711132540445
ho,0.2578952578952579
sign,0.3078832289327503
##ler,0.277393248855287
ultra,0.24802437398838428
##sound,0.2628127522195319
showed,0.3201032194642418
improved,0.3018889790242206
flow,0.23694742586865564
persistent,0.22640361550495394
superficial,0.30340088516189145
gas,0.2776001705029838
##lite,0.2589205844349468
veins,0.26010983524712933
begun,0.28642111050027486
