Node,Centrality
##4,0.0018709192471074315
murmur,0.00022018178585594644
abdomen,0.00021266775174132245
pro,0.001512339115013404
##eran,5.739617481382468e-06
soft,0.0012834923336668446
non,0.016974262966969543
tender,0.004751850195922902
without,0.006317206941972232
guarding,0.00025739440492861455
##bound,9.851138296773075e-05
masses,0.0011890195808615112
organ,5.122553498943549e-06
##ome,0.00023142824886234612
##gal,2.569949825896194e-05
ex,0.005758434537857506
##tre,8.712262529476427e-06
##mit,0.0003926462725654403
##ies,0.0009816459304858131
gross,0.00045575162655100634
within,0.0006096261403571129
limits,0.00037771665664132383
post,0.0020941129349685782
##uring,6.183236607151357e-06
ba,0.001151620802455565
##bin,6.570344277204546e-05
##ski,0.0001533351537896104
reflex,5.0310391712871596e-05
la,0.0064377581131289776
##bo,0.0
##ra,0.007911345615630639
##va,0.0006938557096409278
##u,0.004405739556002245
ct,0.001168939885093169
negative,0.008530987643083063
##k,0.005267657774999727
##g,0.00943922223933467
st,0.0048473583013374025
elevations,0.00025508998037094915
iii,1.257417444695103e-06
possibly,0.0005414943667285422
##v,0.0020275770405490125
##f,0.003692218300098788
approximately,0.004024146937838982
130,0.00022563190205273297
x,0.005439459460414877
ray,0.0015199567168033036
shows,0.0046952777886081895
proper,4.404017636874056e-06
tube,0.000644832631348202
placement,9.114514588150444e-05
##rop,0.0009401005290865285
##oni,5.7600445994813074e-06
process,1.6710306511112804e-05
repeated,8.361355836479437e-05
glucose,0.0029790109001453435
174,1.784103481824407e-05
b,0.019960685296041288
##un,0.002181334676489785
57,0.001049476027610005
##rea,6.52263634289841e-05
##tin,0.00012729745996245637
##ine,0.0017713028561624415
5,0.004967138761951074
8,0.0014525059644795847
sodium,0.0018287515086305181
137,8.675912329468786e-07
potassium,0.0007173349703676023
3,0.012897358580704479
chloride,0.0003565443449135995
101,5.4681629407448524e-05
18,0.0008289641757511273
92,0.00036521352442651743
##0,0.00369958901630506
mb,0.00027002904000218264
toxic,7.796610850646327e-06
##ology,0.0005248446427583048
screen,3.396808542188967e-05
urine,0.00026221975954435705
white,0.003598638902736327
count,0.0009328639724078648
14,0.00020908853123849884
hem,0.005184800295132201
##og,2.624961316944192e-05
##lo,0.0009181262080759442
11,0.0019270971066868614
##ato,8.59059625906796e-06
##rit,0.0012456007173459827
36,3.655963642954325e-05
plate,0.0008764003511749268
##let,6.456863508575031e-07
350,0.00013748620639713696
u,0.006988386539434069
##rina,4.010511122280984e-05
##lysis,8.869274982948078e-05
w,0.005305077451052779
##bc,1.0097277789763802e-05
r,0.028330047753653945
##de,0.002297762339807812
##re,0.0018671397752259837
##d,0.021150164960242787
##ur,0.0024635630286209153
##se,0.0005244455029106463
plan,0.0038468430069112797
admit,0.0018148068412163051
##tensive,0.00010927427149965115
care,0.003619656591049443
unit,0.0008026454167963595
work,0.0005467747865963518
evaluation,0.0058291593867233205
lp,5.378084274331276e-05
done,0.000928763996278225
following,0.0006061231198075767
sent,0.001748108517887425
medical,0.003031221934818069
##al,0.01447605907281654
##os,0.0013523256039616276
diagnostic,0.000132694519122591
impression,1.1922225437716985e-05
und,0.00035733213495274725
##eter,4.571248950265758e-06
##mined,0.0004144305628805034
et,0.0012992748863335539
##iology,0.002215411101199254
including,0.00018202123820670638
condition,0.003036395438871889
discharge,0.0022559660800488585
admitted,0.003741053729065617
##umba,2.2803780062427853e-06
pu,0.0005266524751874393
##ture,5.563240426832998e-06
##b,0.0020974904952996867
##7,0.0050695110188296874
##8,0.00613307897537398
140,0.0001092881733447571
sh,0.0001835201620771129
##w,0.0004279427186172869
##ow,3.2616186516150614e-06
##el,0.0014640827861154492
##37,6.987488741528607e-05
##ct,0.0011597882299550129
reviewed,0.005339553727413351
##tending,0.00028857668612497804
ph,3.153303584894611e-06
##ys,0.005837524733286308
##ici,3.074099041302018e-05
207,0.00044264610047117813
01,0.001321182980789013
22,0.00031008030091569185
aa,5.226385438553273e-07
##sc,0.00047336028344890967
q,0.006509328984696592
##ui,4.900247664313177e-05
##j,9.472101764189004e-05
##o,0.006077777417956866
85,0.0007403543002836358
62,0.00015019232265587722
51,0.00011465076651483077
74,0.000670414184026442
pleasant,0.0007497168720674622
50,0.0002798864048906494
woman,0.0022909569394825003
##tens,1.1518684286187366e-05
ate,0.0007578382918164433
##ydro,0.0006107335104153594
##ch,0.0011447910485786286
##lor,2.7671508808551412e-06
##oth,0.00020046606053332204
##zi,3.23330054409456e-05
##ria,0.0004920999154299016
##ter,0.0011801220312457287
##ene,1.1031675054759062e-05
complaining,0.0018304257552822362
subjective,8.06318407555239e-07
fever,0.001997209540020926
##gia,1.8954793904639632e-05
cough,0.004651152606327871
##vi,0.0007889509655456771
##st,0.001602137485529057
##em,0.001170800036269133
n,0.01214531110184826
##eg,1.254353805443366e-05
##ative,0.0002152482105134644
headache,0.00019393420282474709
pain,0.050475245506084544
short,0.0030686991803333436
##ness,0.010578294401482502
breath,0.0051773452048065535
##nea,0.0015321572869288565
##ert,0.00010662779482846422
abdominal,0.004341855851524086
chill,1.7169287539145923e-06
##fe,0.00036477614147918485
##bri,0.00015105405408079794
vita,0.0002682408818938883
signs,0.0008740410497518568
##mo,0.0002527204115141375
##pha,0.0005141632061171912
##lic,0.002324148557917007
##umatic,0.0004944211105183502
j,0.0012883434692000204
##vd,4.0617305345780345e-05
7,0.001303558787960122
cm,0.00022326332441395248
ch,0.013033814328147163
##est,0.0015162906347175762
bi,0.004383260914939157
##bas,7.76865386136347e-06
##ila,0.00017909956843008832
faint,0.0
crack,0.0001670037185662911
abd,0.0015787901781452362
##bes,0.0007784337041871678
regular,0.0015773740736676545
rhythm,0.0026849496661862523
pit,0.00011563023642920846
##ting,5.2093381185768345e-05
ed,0.0009770654697350634
##ema,0.0019157664165654683
versus,0.003292560627764357
##besity,1.2103972834692629e-05
inferior,4.873171200583372e-05
lobe,3.779646555719557e-05
##fi,0.0013823741526257755
##rates,3.1281323366160496e-05
##zation,5.8616206996537796e-06
consistent,0.0005727628916111083
mild,0.0053599796840253745
moderate,3.78334620208847e-05
##ff,0.000872386714649943
##usions,2.1885783255834108e-05
wave,0.0018066605576330824
##version,5.841638810968356e-05
##che,0.0013280116175934532
new,0.0009705951791782959
onset,0.0005212913649294547
setting,4.31379184208593e-05
probable,0.0004897990827895608
##ri,0.0004959017744909577
upon,1.6944124314591345e-05
service,0.0016963552333510048
##up,0.00045189840239594415
rule,0.0024630817291750075
mi,0.0017904045389970427
echo,0.0002442291244665908
##card,0.0007341924838211204
##io,0.00040410854001944504
##gram,0.001316288862441967
good,0.0006762394832370598
##01,8.37545631163248e-06
08,0.0014816929881822647
##av,7.3938192568696e-05
##id,0.002944660043336349
##z,0.0003935976958970852
208,0.0005030790974575979
03,0.0006652052687766832
02,0.001791829552309208
##30,0.0005257509248514925
##53,3.105164704618667e-05
dodd,0.0001605102462292241
steven,1.4751276571910781e-05
81,0.0004977260351334492
xi,0.00022951212983083876
interviewed,4.737109634765047e-05
examined,0.00041138232311816944
resident,0.004807907190482042
documentation,0.00010782701605170032
chart,0.00017409287605908792
discussed,0.0008572132541964475
disposition,8.523883693702649e-05
team,0.0006588425981841173
senior,7.274079631646273e-07
admitting,0.00016026578505359918
members,1.743858294530738e-05
staff,0.00015988759281203296
please,0.0018897767149040417
refer,0.0007020338821100547
details,0.0014787971715486702
il,6.047793293407714e-06
##ne,0.003343294450637128
##rief,3.2063254300895345e-05
mr,0.0038718117780158034
65,0.0002451649991014817
man,0.0005981165734885236
con,0.005267817916793851
##ges,0.000823398998872759
##tive,0.0008756289783726144
failure,0.0028823367743259333
multiple,0.002096712984257915
problems,0.0007563037513443874
brought,6.0421311815309165e-06
ambulance,0.00020548851620263563
near,0.0005458881522362389
treated,0.002788307984812257
##lev,6.883632447359685e-06
positive,0.0010120512903113086
air,0.002457704402500206
##way,0.00014849801033367944
ventilation,7.475219942576741e-05
well,0.014094010639344186
##or,0.005369535307564078
##phine,3.267238516875929e-05
##pi,0.0016903745472060163
##rin,0.002516913737293995
las,0.00041198146461770494
##ix,0.0005158486453741518
ni,0.0016187691165912507
##tro,0.0004782955020311278
##cer,0.003354167843748159
dramatic,6.364692032856078e-05
improvement,1.3541059429137074e-05
##ar,0.003787224350229788
##ace,6.843632781429622e-05
##rb,1.1183296904900655e-05
##ation,0.0020490564990591075
##ci,0.0002819622745967646
##pie,3.4571107350072404e-06
sec,1.5085406522563486e-05
##da,7.32989330176183e-05
##cute,2.7654366361636662e-05
chronic,0.0007815969985904832
##nal,0.005052716618213021
ins,0.000349632306926327
##uff,2.661320192127435e-06
##iciency,0.0009194195232357166
##ir,9.184513719032717e-05
##ry,0.0026572173904046074
tract,3.634007215282617e-05
infection,0.004295889283944081
anti,0.0015721022290811162
##biotic,1.4787431609356024e-05
treatment,0.000324468138450413
##ued,1.1444164135043426e-05
admission,0.0013191820745066653
cr,1.2987457103621205e-06
##it,0.0020367054869004624
ca,0.0008990694908813943
35,0.00011246410942418336
minutes,0.0007893623801132272
##nd,0.00022090654736184307
fair,8.89287695441761e-05
##script,0.0
document,5.513839570634154e-05
119,3.1210334959158297e-06
##26,0.00040998877029251816
##41,1.8724260199077378e-05
##us,0.00760770522058046
30,0.0036656810902181984
48,8.045881556087496e-05
##86,0.00012084081672210032
wa,0.000618807665304545
##ing,0.007643235725603997
november,1.3942819156552722e-05
francis,3.989903984592203e-05
lydia,1.327342885851461e-05
pa,0.008022902506634746
82,0.0007442390654326271
established,0.0006203995744299654
sick,0.0
visit,0.00027905409764758814
##ie,0.0001243209064842205
##er,0.015811308840322485
one,0.0031144710898204217
week,0.0028106400431225304
left,0.017688698545734072
shoulder,0.00032747591799888473
limited,0.000388051326763433
##duction,5.87898727838409e-06
add,0.0004885877254059363
##uction,7.620060540370465e-05
ac,0.000664908317234717
joint,0.0026128371968675264
bony,0.0010266873530374527
def,0.0005699514440346796
##orm,2.814710611762988e-06
##ity,0.0007525805789231928
art,0.0007982369553604352
##hr,7.110506506448775e-05
##itis,0.00040651223874707695
swelling,0.0005580306501938243
heat,3.0072278211117907e-05
sen,0.0012382861260003095
##sor,0.00026026273113305393
##imo,1.9526219148238897e-06
##tor,0.000508854536344037
##tr,0.001503652614898588
intact,0.008309241052244957
touch,2.3943657055298964e-05
sensation,0.00033867441902024154
v,0.005284892647657457
##as,0.00010013182968598652
##cular,0.00019604207948689269
##vic,0.00012246176130222857
muscle,0.0010967554262447915
fl,1.7687322541347982e-05
##ex,8.641243785019651e-05
extension,7.443462266231872e-05
rotation,1.2573314768068418e-05
##ste,0.0005529302471762554
##oar,3.156401413792269e-06
##th,0.0021769224921146866
flare,1.3293816458094666e-05
inflammatory,1.4972061042587716e-05
spine,0.0002833160993421664
##ten,0.0005984824418510085
##osis,0.0008131837585026058
rays,2.7701896926360655e-05
##bu,3.484857140525433e-05
##ro,0.0003851368088827769
##fen,7.8364607100615e-05
800,1.4249815376118222e-05
food,3.2289687317943014e-06
per,0.00604940852933225
##co,0.00047613248195054077
two,0.0016043171557557087
##eur,0.0007880353874377422
##ont,2.4417175441133253e-05
200,6.130505645489857e-06
follow,0.0045481605343100796
dr,0.024429490324951484
gonzalez,0.0003760474091071229
##oped,9.500912675734586e-05
yo,0.0001445453661108007
##nath,3.572448280866486e-05
tu,0.000813443560352529
##rk,6.511863812315783e-05
fort,2.5172780539814198e-05
washington,0.0007272388612719463
hospital,0.011191206499370289
cc,0.002069050161729948
ulysses,1.547003579425206e-06
pan,4.104360258042773e-06
american,0.00018408362315619614
fm,1.7356112215138768e-06
##5,0.0030197721646705025
dd,1.4840519630385003e-05
28,0.0007544037316589335
89,0.0003286326421705312
09,0.0011017913301517924
20,0.000759788985991072
80,0.001237906419134275
fa,0.0004420718352308744
k,0.0024392603743318255
40,0.0007336470799876746
male,0.0010024239973243476
douglas,1.6896484999464908e-05
medicine,0.0009434490798525581
complaints,0.001363744227423883
midst,9.293099506780378e-05
##ern,1.5179108679083351e-05
type,0.0002726379042252416
associated,0.0015508363595721792
nausea,0.0010287060491764898
vomit,0.0001333259535335192
awake,0.0006108526776526013
alert,0.002884839696740932
##bid,7.595851967526101e-06
weighs,6.5558049130034715e-06
400,1.7289543971915364e-05
pounds,5.476606514032268e-05
note,0.0027663897574785393
detailed,8.20752898072478e-06
review,0.001304303238465841
surgical,0.00032034376859331286
systems,0.0001142420152497997
##gies,4.880809661148902e-05
family,0.0019270094686337773
social,0.0006319705993683338
##ils,0.00042889108679101484
ben,0.00017359299933314708
##ign,9.405240811923479e-05
percussion,6.119400423375572e-05
##ales,0.00010226048746286077
##hee,1.7285860210938262e-05
##zes,0.0001373605396682441
##hon,0.0
##chi,0.0004785058657796626
protruding,7.940547415341801e-06
##tend,0.0
##ological,2.827224725085987e-05
commands,1.0954725914215828e-05
34,0.0001271884813580647
serum,3.9199663586646175e-06
electro,0.0009196994518723931
##tes,0.0011382261108492495
except,0.0009437398037673747
213,0.0
0,0.0013116725100934031
pt,7.2796312333389155e-06
15,0.0021880052612362217
increased,0.0007279805719040137
markings,4.516822218179433e-06
sin,0.0003452140115551051
##ific,4.122001625510616e-05
inter,0.00011563082713261056
##vent,0.000261351948264762
##ric,5.113008155357241e-05
##ular,0.0009891022652066376
block,0.00043891654960985933
##pa,0.0005385608620544939
##rt,0.0011812353014086909
##rona,0.0
syndrome,0.001897206753650111
iv,0.0015280015283311394
placed,1.139717620705474e-05
lo,0.00029950696699435417
##press,1.3611839566001017e-06
##par,0.0006970537169144062
internal,0.00024317344929658993
21,0.0002135843472378541
58,5.749528379895769e-05
##19,5.485087753255987e-05
##90,0.0003190087325321192
##33,0.0
massey,1.2958990651423516e-05
ramon,5.8651244369388384e-05
75,0.000504244531567105
seen,0.0076552432471573735
ellington,0.0
confirmed,4.5801006300770646e-05
see,0.0036499850397156575
insulin,0.0018656664807635325
dependent,7.625326399954648e-05
end,0.0007579108638544143
stage,7.744485766941876e-05
disease,0.006864773798791998
presented,0.00028893710213900414
episode,0.0036870065702022596
confusion,3.683232394998047e-06
sugar,0.0017953927736322833
field,7.455200443705557e-06
67,0.003203132225747289
##ms,0.0002627332908043241
##ons,7.157492380053004e-06
##ive,0.0017694457959935997
orange,5.489795510144999e-06
juice,0.00016620630184562398
mental,2.6855195813821768e-05
status,0.0008870524642974576
seems,0.0001244672622552137
took,0.0003147389283215463
usual,0.000152019521162872
dose,0.0003034899171844339
morning,0.0011195100154281446
breakfast,2.2907160236118192e-06
missed,0.002149984748039803
lunch,0.0009949400811818873
dinner,0.00023183619420167053
flood,4.768015253107229e-06
basement,0.0005403913031415898
preoccupied,0.001305669345921251
episodes,0.0007457015512050461
skip,9.058075628454817e-06
##ping,0.0002501997854571597
meals,8.07202005705355e-05
otherwise,0.0008417587124961871
feeling,5.854031978369538e-06
recent,0.0027521742707295135
change,0.0006965808873832583
##di,0.005813966410630345
##abe,3.382448093256665e-05
##ma,0.0008995995401303897
pre,0.00028720482059399786
##dial,8.275326669136788e-06
##sul,9.022391358713472e-06
##ap,0.00010918801946171184
met,0.0013451206746102676
##hyl,3.4346996983689607e-06
##do,0.0002846492458969192
##love,3.000588274290555e-06
##wa,2.851937336976894e-05
##ke,0.00015026526599983106
sitting,0.0005264678660240682
bed,0.0012676597928420754
eating,0.0009102430746701678
supper,1.1087476234939624e-05
te,0.0007738834865969505
##mper,3.159916922354568e-06
##ature,0.0002535107233825265
97,0.0008999902709352015
##spiration,0.0003269645431430539
16,0.00024900264566245553
170,0.00012075425188802722
##xi,0.0005766113713824202
##metry,2.5198804215016805e-06
room,0.001674332964044056
card,0.004058458380584059
##iovascular,0.00019922342970127697
exam,0.0031444417173019904
lu,0.00043199230288614875
skin,0.0008217167378578052
warm,0.00019970560530284764
##fused,2.6524548733528355e-05
##olo,5.4902891990071606e-05
##gic,0.00046097795936735905
al,0.005680593352894105
oriented,0.00016469846385089125
##fo,5.426748151043968e-05
##cal,1.3847852779317708e-05
9,0.0016265004545347763
93,0.0007218222900756508
lower,0.0009767386283102203
25,0.0005326129995415339
units,1.7853473614357517e-05
pc,0.00029388097385413134
##gee,0.0
mail,1.0965130323177684e-05
##ed,0.00353589472644708
monday,0.0005434354740250452
04,0.0034164677416516484
46,1.377783782272184e-05
##44,1.4919300168161207e-05
##ll,0.00026770061922925007
sc,0.00012060353867779452
##ot,9.002604840628837e-05
ware,3.050609702439773e-06
##elo,0.0006878188823297597
##dy,4.55726013796284e-05
##lastic,9.829106937371781e-06
stem,6.276474762681264e-06
cell,0.0010439693963978003
transplant,0.00010859146829351182
increasing,0.00041761564682924645
##ional,2.6366406895622754e-05
denies,0.011403562498815583
##pit,0.00015881554443041536
##ations,0.00043846926963106555
##ync,0.0009503557707882225
##ope,0.0019433050440099005
complain,0.0002443230249946724
##mity,0.0006244871968840918
times,0.00027825894522946884
several,0.00012878594559575114
weeks,0.0008901297252162132
worked,0.0
symptoms,0.0018146891235625952
##patient,0.00024217546400101425
today,0.008207269712466608
remarkable,6.794544047683323e-05
##rial,0.0025035641133753055
fi,0.0001625204409036429
##lla,9.439522806223097e-06
written,8.935350895981473e-05
##gi,7.003432926321148e-05
##sal,5.217318176121484e-06
##section,0.00010249460119156143
smoking,0.0005099125670078611
alcohol,0.0013691106967123614
ill,0.0002667079843692838
##icit,1.9272911644427897e-06
drug,0.0007216455938321066
use,0.00012948832137864782
vitamin,0.0007051697911164438
##cy,6.427361984114472e-05
##lov,7.320712052894162e-06
known,0.00020444658145022767
agree,2.254601554480665e-05
documented,0.00019046936960144406
##ls,0.0002854900397598027
96,0.002576541550993433
128,0.0003790394197696795
118,4.7123072357138004e-05
70,0.001061215650400558
oxygen,0.000690620079125507
##zing,7.2749501766269e-05
##rre,0.00031542575783772534
##gu,2.36451152087021e-06
##lar,0.0004914584751083594
irregular,3.785889194211163e-05
murmurs,0.000198141333435473
greater,0.0
right,0.007869846122812897
calf,0.00023875873634221417
demonstrate,8.24622570821614e-06
pulmonary,0.0015246921638684965
significant,0.00105545859262217
##ural,5.893620455030214e-06
demonstrated,0.0009480470649729287
flutter,3.181677919098588e-05
vent,0.00012029812950685716
121,0.0008164926230970926
##fer,5.9186290557207464e-05
##olate,9.955539805253747e-06
##ral,0.0007179606981310321
##ize,5.832121958273713e-06
control,0.0005880862730903697
laboratory,0.0012549983543681633
data,0.00032962104534773977
available,0.0002178291811675856
management,0.0010728057343607445
##ib,0.00014190148530989402
ad,0.005462102574641242
##mission,0.00010804045230449429
##mi,0.00042325015148034516
##70,0.0
##46,4.483610520011004e-06
##so,4.354270685431345e-05
br,0.0010060701872202378
##na,5.4955394682474465e-05
86,0.0005365454445197606
##ac,0.0001391452380421984
saw,8.152221059046978e-05
conjunction,6.122573238907302e-05
confirm,0.0011561038388807627
68,8.168714274533647e-05
leg,0.002967346653569547
artery,0.00011648624949358239
peripheral,0.00026522075557863637
vascular,0.001292128849502139
pop,8.502568630795363e-05
bypass,0.00021064011973540174
trans,0.0023268982229025406
##met,6.983828923856674e-05
##ata,1.5268677467852528e-05
##rsa,0.000712595033791555
##putation,0.00023562596850001683
foot,0.0006684350796450887
sioux,1.4882749683789796e-05
##land,0.0001495493193008976
05,0.0015334188949834135
complicated,3.079217556075757e-05
lab,9.328991398264824e-05
##ile,8.903415959543235e-06
discharged,0.001355738863943053
##hab,3.3582083216810762e-06
19,0.0006797592866450944
month,8.08571141617292e-05
subsequently,8.07311939631938e-06
developed,0.002932516816239864
thigh,0.0003398632561889442
er,0.00030082371811884323
##yt,2.788418172148573e-06
##hem,0.00048771528163033895
along,0.0007286777067675572
##cision,8.371737569901511e-05
site,0.0004097653721549634
yesterday,0.0009718349596308598
difficulty,0.00175909747867731
##bula,0.0002394574914242129
due,0.0012458188379631965
##hea,0.0008693536370913366
stomach,1.6347078032526798e-05
upset,5.312175638170067e-05
##mark,5.911583499540538e-06
##able,0.0015950181140694905
said,0.00016330379346870633
##pot,7.163040543064196e-05
##hy,0.00025925693134364394
##roid,0.00036033153491955004
##ism,0.0014462078096253474
##bi,1.0230189525470718e-05
les,7.788295235047853e-06
##rip,1.9003537585300708e-05
##ty,0.00025332580350286677
##line,0.0014069089599057756
##vas,0.00036891140345579826
##ynth,0.00012213609977523623
##ft,0.00012454647873587926
none,1.2869717249879523e-05
however,0.0008499291597392871
distinctly,5.155719607114708e-06
uncomfortable,0.00016486662410214123
59,0.00011460616070926327
148,2.0585204072631444e-05
full,0.0030637822531953966
findings,0.00099891627241891
specifically,7.277785012528173e-05
ne,0.002451155959395756
##uro,4.0500089331332576e-05
##log,0.0001013988090971267
exams,1.094054579035427e-05
##ira,8.45368118742872e-05
##tory,4.5558783634406775e-05
bases,8.017331232959798e-05
##jection,1.6302738161057063e-05
upper,0.0008514496999259743
stern,0.0001026530503167619
border,1.5421294999671162e-05
mu,0.000603007812269856
##los,0.0004393624203430424
##kel,2.430710297817014e-06
##etal,0.000472238929561916
concerning,9.650047632063037e-06
##ru,0.00036372081156105707
##lent,3.681585501211744e-05
drainage,6.677228945160058e-05
especially,1.1694097134190106e-06
aspect,0.00012063626542295598
area,0.0008526637388558311
##du,9.334454482492127e-05
##ration,0.0005587379624880382
surrounding,1.7619256177767966e-05
draining,9.840060956530963e-05
material,0.0001541836406295332
wound,0.0007317202214914005
clean,1.6766802295276274e-05
dry,0.0008189762676945609
cbc,0.0009421617329888888
ratio,3.1331098282838566e-06
respectively,9.409312543869882e-06
surgery,0.00014905445699307693
consulted,0.0002118186596401319
regarding,9.04755405404076e-06
likely,0.001992003652859489
van,7.636641602124384e-05
##com,4.836906466722054e-05
##cin,0.003473413721986572
le,0.0014152224085352647
##vo,7.70696108939836e-06
##xa,8.703045709518198e-06
flag,4.18213852639166e-05
##yl,0.00103559189409936
request,1.3521135908617637e-05
##biotics,0.0002903166607056033
administered,7.796723074244233e-06
operative,2.0589012219304126e-05
##ment,0.0002940770111317766
##su,0.0007293803326184
##rg,9.137970585096147e-06
##ical,0.00012804635504609765
##ip,0.0001960052031962459
##her,1.1069567080045589e-05
##ted,0.0006284152742598041
md,0.0037793510563672314
##32,1.684213645126058e-05
##29,0.00038982062517053847
dl,7.77987680879179e-06
83,0.0006311510072632662
key,0.0
##op,0.002945575045586734
numb,7.026208580690924e-05
cool,0.00020898772596278836
24,1.126066400750816e-05
hours,0.0009777944821223023
back,0.0018172612396451994
##eno,0.0002350310793474903
li,0.00021425712480686133
##form,3.3380770634160158e-06
##ant,3.3010666308630833e-06
##sin,5.10500493816371e-05
##cot,1.7942655305116142e-05
ava,8.517777182112177e-06
##ndi,8.551969846311083e-05
micro,1.411673623948015e-05
##nas,0.00011960880155206246
##smo,1.0776450964125787e-05
##ker,0.0001043292662562679
lives,0.000891987866143077
